Gname,Site,Location,Year,Season,Rep,RowBlock,ColBlock,DFL,PH,TN,BLAST,BLS,BLB,TUNGRO,YLD
Gen87,Site1,Loc1,Year1,DS,R1,7,5,103.926168,92.95363857,12.45384886,4.159781498,5.068729097,1.980960436,4.346820328,7.560642307
Gen88,Site1,Loc1,Year1,DS,R1,8,5,94.19309411,119.8074642,13.38791586,5.537328757,4.821034733,5.27663411,3.677963077,7.093990569
Gen89,Site1,Loc1,Year1,DS,R1,9,5,87.32377067,110.7919266,11.17831241,5.895456079,4.650268646,6.077567378,4.836999948,10.89888776
Gen90,Site1,Loc1,Year1,DS,R1,10,5,87.40945136,117.3211779,12.14414881,4.883438078,4.724231288,3.670926838,5.300411601,5.193801465
Gen91,Site1,Loc1,Year1,DS,R1,11,5,73.96880387,107.6707368,10.42048992,4.530261448,4.373499692,6.937875589,3.285242712,8.507364529
Gen92,Site1,Loc1,Year1,DS,R1,12,5,84.71983595,96.24645358,11.66672325,4.957314798,4.934401094,4.75433607,2.9273738,7.118432627
Gen93,Site1,Loc1,Year1,DS,R1,13,5,101.9309983,104.5956847,12.21338645,3.473595579,6.875210301,5.377223295,5.608683122,7.828716969
Gen94,Site1,Loc1,Year1,DS,R1,14,5,112.4707393,107.4650784,11.26821754,2.638435288,5.086791573,4.485678289,4.338098073,9.202020944
Gen95,Site1,Loc1,Year1,DS,R1,15,5,88.20502333,107.788276,13.85669947,5.254638041,5.931117732,6.180487787,6.761456463,8.87652582
Gen96,Site1,Loc1,Year1,DS,R1,16,5,93.06665668,109.0846206,12.83032816,4.773214323,4.320781166,7.221104781,3.186473937,7.107867581
Gen97,Site1,Loc1,Year1,DS,R1,17,5,104.9050588,107.1313876,10.83626833,6.256733914,4.768863042,4.052730628,5.18975933,6.735824873
Gen98,Site1,Loc1,Year1,DS,R1,18,5,93.65467225,92.66541489,11.28823856,5.434753175,3.812256688,5.614726871,7.046873735,9.102522454
Gen99,Site1,Loc1,Year1,DS,R1,19,5,87.20886112,111.0666621,12.20829396,4.301068446,7.282859172,6.031088058,3.9305795,8.541073238
Gen100,Site1,Loc1,Year1,DS,R1,20,5,95.65322544,107.678691,10.75276711,7.304968467,4.932644297,4.610507531,6.099662631,7.791607431
Gen101,Site1,Loc1,Year1,DS,R1,1,6,95.13494965,96.62321104,11.56734547,4.872379436,4.25940303,4.418341226,4.517584714,8.705589034
Gen102,Site1,Loc1,Year1,DS,R1,2,6,114.8022605,116.8493588,12.86510954,6.224786425,5.376207294,5.328171585,6.29429918,7.698285948
Gen103,Site1,Loc1,Year1,DS,R1,3,6,111.2579313,75.64975447,12.28495376,3.738267959,5.362108247,6.274819898,4.256730119,7.248963302
Gen104,Site1,Loc1,Year1,DS,R1,4,6,105.8607205,106.0377417,13.4420879,4.543918604,5.784046952,4.980912649,6.621946835,8.867054496
Gen105,Site1,Loc1,Year1,DS,R1,5,6,108.9807134,104.9671621,12.64793315,5.409901201,4.541617598,6.201638889,3.208885229,7.810893163
Gen106,Site1,Loc1,Year1,DS,R1,6,6,102.9416938,90.52772091,11.06265219,5.92442734,3.87576076,6.50729583,4.268091971,7.589060954
Gen107,Site1,Loc1,Year1,DS,R1,7,6,96.08490283,91.69200565,11.72499505,6.71558363,4.897759151,5.60310425,3.955383848,7.749566887
Gen108,Site1,Loc1,Year1,DS,R1,8,6,103.6803448,102.2338545,10.30708752,3.078046587,6.17681033,4.919478228,4.123873152,6.837195757
Gen109,Site1,Loc1,Year1,DS,R1,9,6,93.95614896,95.89317075,13.11589208,4.263125845,7.315730344,5.449707447,6.138908107,8.583097339
Gen110,Site1,Loc1,Year1,DS,R1,10,6,98.35372138,129.9853357,11.97569032,6.324489822,3.834089732,5.56854683,4.66279061,8.921964667
Gen111,Site1,Loc1,Year1,DS,R1,11,6,89.73733145,99.36966079,12.2408337,6.062489043,5.792975354,4.353221851,4.017924721,7.283642476
Gen112,Site1,Loc1,Year1,DS,R1,12,6,75.67115717,97.8247297,11.53315825,4.501952254,5.375464984,5.974462013,4.10718364,9.052838446
Gen113,Site1,Loc1,Year1,DS,R1,13,6,85.46594316,109.2473288,12.54624508,5.787449331,5.868954782,7.115451326,5.083794403,9.434436345
Gen114,Site1,Loc1,Year1,DS,R1,14,6,98.52818552,114.2055132,12.837646,6.512036121,3.392484872,5.226708885,4.170044884,7.769918617
Gen115,Site1,Loc1,Year1,DS,R1,15,6,88.55241259,108.0727803,12.59471793,5.474520239,4.642341994,3.64767468,6.117188231,9.074689875
Gen116,Site1,Loc1,Year1,DS,R1,16,6,112.0715485,97.40458501,13.70111412,3.815420662,4.332597239,5.844325523,4.314195795,7.530084299
Gen117,Site1,Loc1,Year1,DS,R1,17,6,117.1401562,100.281079,13.11066947,4.15146104,7.599923132,4.742294092,4.319161198,9.031580419
Gen118,Site1,Loc1,Year1,DS,R1,18,6,89.49645964,105.4495725,11.04358322,4.475321181,3.629959048,4.202178092,3.888561391,7.749751312
Gen119,Site1,Loc1,Year1,DS,R1,19,6,88.70482378,89.41173762,12.71168551,4.690686387,3.54657538,4.65552935,6.002890082,8.803550303
Gen120,Site1,Loc1,Year1,DS,R1,20,6,96.31978308,111.1332796,13.36059613,3.9341968,3.654028904,5.120476043,4.175577034,6.803374124
Gen121,Site1,Loc1,Year1,DS,R1,1,7,95.47818363,92.47982864,11.53977849,5.478922607,3.412442243,3.023928484,4.216026481,7.202201132
Gen122,Site1,Loc1,Year1,DS,R1,2,7,97.90075678,101.3498554,11.92847777,5.412024378,4.416219767,6.47801906,5.856100071,8.284890823
Gen123,Site1,Loc1,Year1,DS,R1,3,7,99.34794603,119.728634,12.32263755,5.75370236,4.513287697,5.900397295,6.770631585,8.754329273
Gen124,Site1,Loc1,Year1,DS,R1,4,7,114.5824463,100.4230673,11.80717709,5.447469175,4.983315685,5.071140835,7.2812614,9.69183217
Gen125,Site1,Loc1,Year1,DS,R1,5,7,82.90589974,108.7369347,11.77945172,3.588866603,3.840803845,3.864784859,6.313349245,7.639878593
Gen126,Site1,Loc1,Year1,DS,R1,6,7,78.65137266,90.48288662,10.59823487,4.501339847,6.237246516,5.366834833,5.709932416,8.152453658
Gen127,Site1,Loc1,Year1,DS,R1,7,7,89.16935996,109.1343164,11.98353483,4.40077602,4.623041196,4.797643765,5.560116769,7.570127226
Gen128,Site1,Loc1,Year1,DS,R1,8,7,92.8771063,101.1116816,12.17181434,4.569890028,4.823000533,4.299862601,6.618997078,8.754457569
Gen129,Site1,Loc1,Year1,DS,R1,9,7,99.67282959,94.24906424,12.29626006,4.496314421,5.398159627,5.954739481,6.292995318,6.468254348
Gen130,Site1,Loc1,Year1,DS,R1,10,7,73.45104996,104.1018264,12.72249627,5.869674961,4.215035781,4.234362617,4.901999258,7.670786294
Gen131,Site1,Loc1,Year1,DS,R1,11,7,95.7964147,100.5462386,11.45865631,5.409357549,4.952635705,5.129554371,4.379152872,9.02642287
Gen132,Site1,Loc1,Year1,DS,R1,12,7,111.1488362,98.2480509,11.70170758,4.825704392,4.600895347,5.66428198,3.114340608,7.758728268
Gen133,Site1,Loc1,Year1,DS,R1,13,7,124.0462783,91.94804181,10.00029199,7.061811115,4.484673785,6.998775112,3.851852937,6.904633372
Gen134,Site1,Loc1,Year1,DS,R1,14,7,107.0124982,96.68938878,11.63495385,4.811922076,4.886223501,5.681219406,6.128170358,8.956952852
Gen135,Site1,Loc1,Year1,DS,R1,15,7,98.90576883,65.46787302,12.56883015,4.549452012,4.461906529,4.237830875,6.376234619,8.066049661
Gen136,Site1,Loc1,Year1,DS,R1,16,7,88.62147942,105.4767637,12.5075188,3.909548122,4.19091379,4.771961218,5.485067014,9.589540496
Gen137,Site1,Loc1,Year1,DS,R1,17,7,102.3908468,124.5987883,12.1403894,4.441084059,4.973805275,4.586290768,5.401758003,8.276979605
Gen138,Site1,Loc1,Year1,DS,R1,18,7,103.954341,104.1413142,13.04683346,4.543854361,4.043233218,4.218459806,3.682951919,8.625769434
Gen139,Site1,Loc1,Year1,DS,R1,19,7,110.1788609,108.8631287,10.6776727,5.070801774,4.694165112,5.397991199,3.291178468,5.643573549
Gen140,Site1,Loc1,Year1,DS,R1,20,7,90.87988871,84.74813593,12.44589143,4.111169968,5.248137105,3.969208073,5.411651384,8.257597129
Gen141,Site1,Loc1,Year1,DS,R1,1,8,94.78335133,108.2456265,12.99997271,6.322182316,5.501736621,3.599466387,5.810701828,6.244723952
Gen142,Site1,Loc1,Year1,DS,R1,2,8,90.03316068,89.85936736,13.10981503,4.155544693,4.044131858,5.475455737,5.259782,9.411483477
Gen143,Site1,Loc1,Year1,DS,R1,3,8,118.7886123,92.59309365,12.27541376,4.020287189,4.850967162,3.394714561,4.060211294,7.941631316
Gen144,Site1,Loc1,Year1,DS,R1,4,8,109.9092684,114.5875522,12.57280431,4.177653804,5.842449999,4.303493521,3.99332197,7.908036182
Gen145,Site1,Loc1,Year1,DS,R1,5,8,102.4423432,108.3756943,13.82681959,3.927051205,7.112990334,6.033945524,2.558219854,7.050975349
Gen146,Site1,Loc1,Year1,DS,R1,6,8,109.1473795,89.20534685,11.85438331,4.707639108,4.959990714,5.910951448,3.897931326,8.716903046
Gen147,Site1,Loc1,Year1,DS,R1,7,8,79.89888304,107.3604174,10.92432057,4.058146465,5.790616128,2.757765118,3.080395084,9.659715969
Gen148,Site1,Loc1,Year1,DS,R1,8,8,86.72746879,101.9734349,11.97638117,6.357983329,7.205725912,3.740173738,6.013316407,6.189371912
Gen149,Site1,Loc1,Year1,DS,R1,9,8,107.0087324,105.0214059,12.74671959,3.853064238,4.819099671,4.820867934,3.637183214,5.415805841
Gen150,Site1,Loc1,Year1,DS,R1,10,8,116.1556311,111.4740621,11.27589844,5.859814522,4.281449592,6.909042471,7.049772013,7.25328669
Gen151,Site1,Loc1,Year1,DS,R1,11,8,75.73147262,107.7167376,12.32323698,6.537276457,4.084786899,5.637478291,6.512160076,7.337965909
Gen152,Site1,Loc1,Year1,DS,R1,12,8,81.98206445,94.92674761,12.34507182,4.930324178,4.567674805,4.290402319,5.778511371,7.413047115
Gen153,Site1,Loc1,Year1,DS,R1,13,8,103.2765017,72.97719918,10.26801312,5.369171029,4.114808237,6.547055378,4.736307723,8.936406416
Gen154,Site1,Loc1,Year1,DS,R1,14,8,91.46927408,88.76890459,12.33212433,5.504364416,6.024432384,4.757950655,4.921681209,7.960039549
Gen155,Site1,Loc1,Year1,DS,R1,15,8,109.9035563,105.0372164,13.01413593,3.89532573,5.744623874,3.895000142,5.682136007,7.924180286
Gen156,Site1,Loc1,Year1,DS,R1,16,8,93.81887054,100.4346215,13.80749548,4.779175409,6.609203545,4.763553173,6.859531465,6.274988698
Gen157,Site1,Loc1,Year1,DS,R1,17,8,98.97426512,100.0784621,12.14892482,5.02666306,4.748063339,5.033946307,3.609462474,7.269499095
Gen158,Site1,Loc1,Year1,DS,R1,18,8,101.0346341,100.9831553,10.38626364,5.069026415,5.012260398,5.425443219,7.636008803,7.833051801
Gen159,Site1,Loc1,Year1,DS,R1,19,8,106.4800936,116.2418683,12.11304884,3.724345266,5.63258016,6.022152621,3.911929946,7.514390474
Gen160,Site1,Loc1,Year1,DS,R1,20,8,109.0184129,87.9356379,12.66977156,4.412124027,3.252586654,4.090147354,4.91984436,8.72546408
Gen161,Site1,Loc1,Year1,DS,R1,1,9,102.1201504,102.1565862,13.2859696,5.246104081,5.741147001,6.358616993,4.640128201,7.617504945
Gen162,Site1,Loc1,Year1,DS,R1,2,9,99.56604808,111.5048357,12.07725487,5.021684048,5.524039029,3.737597228,3.217009865,9.293778361
Gen163,Site1,Loc1,Year1,DS,R1,3,9,88.79162324,95.30496433,11.86155134,5.656937972,4.212531923,4.387628051,5.37086514,7.035527653
Gen164,Site1,Loc1,Year1,DS,R1,4,9,108.0334686,90.12401619,12.0967818,8.091040455,6.951517218,4.161031156,3.873646613,9.651599179
Gen165,Site1,Loc1,Year1,DS,R1,5,9,89.58296832,108.3153528,11.87871829,5.287107141,4.831340074,5.496907728,5.563443391,7.084008402
Gen166,Site1,Loc1,Year1,DS,R1,6,9,111.3709564,122.6629699,12.04854401,3.377614661,4.926888571,4.010737225,3.854042458,8.093693307
Gen167,Site1,Loc1,Year1,DS,R1,7,9,103.6122818,103.7731467,12.67341549,5.606983464,2.324781069,6.046520645,3.722423548,9.162372071
Gen168,Site1,Loc1,Year1,DS,R1,8,9,104.3634856,98.86454529,12.09624642,4.422693226,4.021835991,5.005828032,3.707762465,8.70395556
Gen169,Site1,Loc1,Year1,DS,R1,9,9,105.2096214,79.0794626,11.39133403,4.320240709,6.486824772,5.541143083,5.301214434,7.647390363
Gen170,Site1,Loc1,Year1,DS,R1,10,9,93.14451157,97.05147525,10.99388919,5.477743583,3.939134363,5.284588182,5.453174002,8.698415486
Gen171,Site1,Loc1,Year1,DS,R1,11,9,107.0078549,87.67924918,9.829548987,5.10057307,6.187586007,5.640938861,5.443052861,6.812410443
Gen172,Site1,Loc1,Year1,DS,R1,12,9,91.30070498,99.33662881,11.21675173,6.086136122,5.186062798,7.274455635,5.177107753,8.128790602
Gen173,Site1,Loc1,Year1,DS,R1,13,9,88.47235824,107.9297132,11.90388707,4.613742121,5.769782366,6.393889462,3.565440169,8.804483336
Gen174,Site1,Loc1,Year1,DS,R1,14,9,98.24720922,95.13618704,11.44977328,4.808507349,5.331888391,5.171040317,3.785196819,6.605490358
Gen175,Site1,Loc1,Year1,DS,R1,15,9,96.96442024,104.3418282,10.21196036,6.073701337,5.894466876,4.497963183,5.430433214,7.369944111
Gen176,Site1,Loc1,Year1,DS,R1,16,9,121.7065432,101.3616589,10.82144908,3.72835688,3.086169305,5.487236352,5.978908417,7.332309373
Gen177,Site1,Loc1,Year1,DS,R1,17,9,97.94673856,88.44284442,11.6830657,5.474557855,5.782905682,4.860480361,6.740921251,7.162213979
Gen178,Site1,Loc1,Year1,DS,R1,18,9,99.64800796,102.7757093,12.17934436,6.323214036,5.116650918,5.862732202,4.603330993,7.809148119
Gen179,Site1,Loc1,Year1,DS,R1,19,9,112.9845592,97.03710211,11.6882229,5.472051051,5.239108417,4.325161219,5.696113588,7.970195787
Gen180,Site1,Loc1,Year1,DS,R1,20,9,111.0018358,94.85273364,12.46826698,5.212469632,5.024902566,4.708552374,5.421414797,6.776802398
Gen181,Site1,Loc1,Year1,DS,R1,1,10,92.1621845,94.04612813,12.87015753,7.56224894,4.755138324,3.649603329,5.154806957,8.736409988
Gen182,Site1,Loc1,Year1,DS,R1,2,10,113.6755123,110.7709148,10.59979625,4.721136255,4.647427635,5.75590157,6.290658604,8.503779306
