Gname,Site,Location,Year,Season,Rep,RowBlock,ColBlock,DFL,PH,TN,BLAST,BLS,BLB,TUNGRO,YLD
Gen43,Site3,Loc3,Year1,DS,R1,3,3,93.79672437,102.1529149,12.91725276,5.887035938,5.233375054,5.012762363,4.435933152,8.555776313
Gen44,Site3,Loc3,Year1,DS,R1,4,3,90.94436403,92.13427844,11.1578893,5.313681975,5.026347565,7.490841194,5.983786209,8.623183084
Gen45,Site3,Loc3,Year1,DS,R1,5,3,89.63477225,96.46881467,12.08337508,6.267520316,3.42933085,6.236150604,4.312784686,6.159593355
Gen46,Site3,Loc3,Year1,DS,R1,6,3,84.36695638,110.9897789,12.35914527,6.017527205,4.249608594,4.071362188,5.943023161,7.834380889
Gen47,Site3,Loc3,Year1,DS,R1,7,3,89.59845293,96.99822802,14.64929476,3.652086398,5.940369162,6.448860458,6.162833136,8.524142744
Gen48,Site3,Loc3,Year1,DS,R1,8,3,116.1302925,92.64095928,14.00219429,4.918345384,6.010085628,5.352373461,5.186541268,7.371843488
Gen49,Site3,Loc3,Year1,DS,R1,9,3,97.20856689,77.25946906,12.48891168,5.086560568,5.225858715,6.191549809,5.458507966,8.212594347
Gen50,Site3,Loc3,Year1,DS,R1,10,3,109.0941929,114.5850211,12.27806984,5.958963495,5.293645832,4.730213174,3.691009805,10.54259665
Gen51,Site3,Loc3,Year1,DS,R1,11,3,97.89775886,82.47019186,11.82642652,4.812978352,4.510981656,3.632763046,6.528418971,7.252598121
Gen52,Site3,Loc3,Year1,DS,R1,12,3,79.80328672,93.47957899,9.876729614,4.620588971,6.011864608,5.551406039,6.220205183,8.046191514
Gen53,Site3,Loc3,Year1,DS,R1,13,3,93.09782017,110.5421282,12.11076901,2.938681896,5.081378371,5.631388658,3.177171423,7.433704792
Gen54,Site3,Loc3,Year1,DS,R1,14,3,90.29382593,107.5214924,9.514781223,3.806222017,4.733121812,3.585165076,6.451945222,7.95982278
Gen55,Site3,Loc3,Year1,DS,R1,15,3,111.6590372,109.3357898,11.39168,7.197186497,4.769649483,3.913351137,4.577303673,8.180236793
Gen56,Site3,Loc3,Year1,DS,R1,16,3,97.23855005,110.065993,12.04686982,5.173765137,4.393837988,5.860749881,5.861177963,7.421877441
Gen57,Site3,Loc3,Year1,DS,R1,17,3,106.025736,86.42340941,12.74993821,5.405766969,4.993736237,6.320769645,5.111835257,7.602928433
Gen58,Site3,Loc3,Year1,DS,R1,18,3,96.12397367,73.16938387,10.88835671,4.271336424,2.830119223,3.620081295,3.870890491,9.22190434
Gen59,Site3,Loc3,Year1,DS,R1,19,3,107.9361357,114.2912665,11.3455219,4.998357526,6.08715264,7.252455886,4.332996789,8.839296329
Gen60,Site3,Loc3,Year1,DS,R1,20,3,100.7137852,89.56926934,11.20213913,4.713299001,2.436278192,6.566862285,4.148293891,7.623816381
Gen61,Site3,Loc3,Year1,DS,R1,1,4,117.3208274,82.75855896,13.623254,5.447964506,3.382980982,5.16890653,5.991359537,8.011345238
Gen62,Site3,Loc3,Year1,DS,R1,2,4,117.9652202,113.7403868,12.25511,5.709458739,1.546969693,5.984708602,5.783819433,6.651181526
Gen63,Site3,Loc3,Year1,DS,R1,3,4,121.2326052,113.0499364,12.81575507,2.695508201,4.193783889,6.593787497,4.0949266,6.82979767
Gen64,Site3,Loc3,Year1,DS,R1,4,4,88.42926781,100.9502763,12.16930671,5.358544918,4.96435107,6.381603384,5.079191062,7.636392849
Gen65,Site3,Loc3,Year1,DS,R1,5,4,94.30405239,96.0693384,13.40893186,5.305774574,6.592405305,5.561191205,4.065481339,8.372016223
Gen66,Site3,Loc3,Year1,DS,R1,6,4,99.16749297,106.5584186,13.30812696,3.219220333,5.901410239,3.760090713,6.308581497,7.356291012
Gen67,Site3,Loc3,Year1,DS,R1,7,4,91.52914991,91.66483163,12.04339106,5.73769165,5.380461955,6.33408653,4.869277311,8.818019011
Gen68,Site3,Loc3,Year1,DS,R1,8,4,83.68094208,110.9347934,11.77804184,5.28194569,4.7218428,6.142649404,4.131902702,7.81566617
Gen69,Site3,Loc3,Year1,DS,R1,9,4,109.8882408,85.38481145,11.34818389,6.445247115,5.53536261,4.978994708,4.51346411,7.30955523
Gen70,Site3,Loc3,Year1,DS,R1,10,4,87.01217707,104.0554374,11.81667363,3.998715875,5.993707381,3.749208543,5.874686672,10.50942868
Gen71,Site3,Loc3,Year1,DS,R1,11,4,104.601043,96.58572419,12.68282386,2.546254024,5.829554043,3.95059144,3.795135944,7.394210583
Gen72,Site3,Loc3,Year1,DS,R1,12,4,96.6985248,95.96488551,13.09542796,5.696385307,3.909133405,6.717883518,2.69953105,4.373046484
Gen73,Site3,Loc3,Year1,DS,R1,13,4,95.37155978,93.49908795,12.77337171,5.86860943,4.863003579,4.31562417,5.620887523,7.649816252
Gen74,Site3,Loc3,Year1,DS,R1,14,4,89.16923334,96.32272747,12.09427215,5.195658595,3.216770905,5.772907801,4.568891378,8.92273926
Gen75,Site3,Loc3,Year1,DS,R1,15,4,120.7982114,117.2057953,11.89997932,5.722543691,5.131775338,5.229144519,6.592534107,7.97797443
Gen76,Site3,Loc3,Year1,DS,R1,16,4,101.7503908,89.66896272,11.30513901,5.444848714,6.211018047,3.866252492,5.751512711,7.456363113
Gen77,Site3,Loc3,Year1,DS,R1,17,4,81.58832207,125.5152443,12.1489177,4.49440998,4.514775356,5.469338274,7.185156664,8.860081894
Gen78,Site3,Loc3,Year1,DS,R1,18,4,73.31505667,108.5586482,12.53103649,6.141998348,6.182684022,5.514542911,3.784651684,9.306336137
Gen79,Site3,Loc3,Year1,DS,R1,19,4,111.6495028,96.03531559,14.15325829,6.083507031,5.312946238,5.220848428,4.048150098,7.016441314
Gen80,Site3,Loc3,Year1,DS,R1,20,4,101.9508895,107.3827413,11.89172719,4.912624223,4.647812272,3.986471398,5.35956212,9.820037952
Gen81,Site3,Loc3,Year1,DS,R1,1,5,97.83689487,97.43401783,11.988136,5.52532999,4.079852059,5.994332299,3.549366393,8.690203767
Gen82,Site3,Loc3,Year1,DS,R1,2,5,103.7346291,106.1249662,12.43443798,5.743940007,6.223211598,4.18823581,4.438204765,8.288065586
Gen83,Site3,Loc3,Year1,DS,R1,3,5,103.0765812,86.05503845,11.95992123,3.398651107,4.909726717,2.055847367,5.784225126,8.435015648
Gen84,Site3,Loc3,Year1,DS,R1,4,5,98.52075428,103.800589,13.43911763,4.836693373,3.737690045,3.540882679,2.746825827,10.16106229
Gen85,Site3,Loc3,Year1,DS,R1,5,5,108.5842349,99.36488057,11.53051768,6.505049034,5.560339533,3.766994617,5.364469387,6.56012139
Gen86,Site3,Loc3,Year1,DS,R1,6,5,99.88645368,113.7522421,10.85680787,5.652201095,4.417023345,3.684725492,5.009884501,6.863668974
Gen87,Site3,Loc3,Year1,DS,R1,7,5,96.30955411,117.8523659,10.34990815,3.653069909,4.747735477,4.023878921,4.888242027,8.260727043
Gen88,Site3,Loc3,Year1,DS,R1,8,5,94.45860727,96.43406626,12.05216021,5.561985189,5.057088776,3.847441522,6.538048998,8.54114022
Gen89,Site3,Loc3,Year1,DS,R1,9,5,124.9502679,109.1480088,11.2258441,5.393873398,5.235599797,3.538536961,5.393131063,7.174140163
Gen90,Site3,Loc3,Year1,DS,R1,10,5,88.01188854,109.242578,12.6534517,5.903231968,4.617389151,5.088908802,5.524633074,7.736254473
Gen91,Site3,Loc3,Year1,DS,R1,11,5,92.37207944,104.2321535,11.08108332,4.503914025,5.340244017,6.77655132,3.803134435,7.823876666
Gen92,Site3,Loc3,Year1,DS,R1,12,5,107.8726053,109.633166,12.45980758,4.22104469,5.03464031,4.216835826,3.909586308,7.794953863
Gen93,Site3,Loc3,Year1,DS,R1,13,5,98.33603095,124.4905218,11.00133176,4.644255425,5.402057283,5.281563585,5.168093152,6.527653697
Gen94,Site3,Loc3,Year1,DS,R1,14,5,109.694666,110.3052722,10.70708559,4.76855048,4.761627938,5.762118321,6.163327246,6.879385712
Gen95,Site3,Loc3,Year1,DS,R1,15,5,106.3399154,113.4989714,11.15797293,5.217095954,4.372688267,5.235475828,6.633422818,9.91886186
Gen96,Site3,Loc3,Year1,DS,R1,16,5,91.05237415,84.63400734,11.99564203,4.267039229,3.738581154,6.314948705,4.992559953,9.543649123
Gen97,Site3,Loc3,Year1,DS,R1,17,5,94.60586081,87.16518048,12.67689087,4.895205351,4.503715162,7.237875261,4.754534951,9.494352898
Gen98,Site3,Loc3,Year1,DS,R1,18,5,109.6895761,97.50786648,12.7415009,5.787093391,5.828553324,7.724001402,3.550413976,6.904516978
Gen99,Site3,Loc3,Year1,DS,R1,19,5,110.4674257,102.9206486,12.42160162,3.795345034,4.277771004,3.853956951,5.54978466,7.92967414
Gen100,Site3,Loc3,Year1,DS,R1,20,5,97.33954319,98.94182321,13.28074119,5.168024469,4.512271136,4.238498336,5.432941636,7.644543758
Gen101,Site3,Loc3,Year1,DS,R1,1,6,108.534027,104.0038481,13.23316379,6.482051202,5.396580661,4.72295055,5.259975511,8.549942506
Gen102,Site3,Loc3,Year1,DS,R1,2,6,94.12160792,97.65866487,13.76714019,4.570750955,4.632895272,6.234536429,4.744655252,7.725716225
Gen103,Site3,Loc3,Year1,DS,R1,3,6,92.79567686,109.8777812,12.56078652,5.295533831,5.776247378,5.543595089,4.987672681,8.137375289
Gen104,Site3,Loc3,Year1,DS,R1,4,6,83.59015134,87.8642318,10.92737027,6.817318525,3.243250136,4.949156272,6.11180753,7.794966106
Gen105,Site3,Loc3,Year1,DS,R1,5,6,89.28587189,94.84176064,11.60827142,5.306855758,5.781126709,4.026611784,5.207290372,7.393030909
Gen106,Site3,Loc3,Year1,DS,R1,6,6,81.90558965,90.95003526,11.43867444,5.063371128,4.657177112,3.729939766,5.669798714,8.708950954
Gen107,Site3,Loc3,Year1,DS,R1,7,6,104.0034437,104.8007527,12.62721278,5.214330367,4.153125901,3.8602212,3.881857662,8.379360088
Gen108,Site3,Loc3,Year1,DS,R1,8,6,124.1287231,107.0344622,11.13975515,3.223706768,4.879985957,4.076994659,4.975087794,9.440977115
Gen109,Site3,Loc3,Year1,DS,R1,9,6,80.19046457,104.2287597,11.82647642,5.035552721,4.108370226,5.681110889,2.698001739,7.587044085
Gen110,Site3,Loc3,Year1,DS,R1,10,6,68.94398882,115.9228295,11.80991062,5.36523084,4.647407571,3.628608175,6.48234706,8.613475902
Gen111,Site3,Loc3,Year1,DS,R1,11,6,100.7675331,117.4660372,11.54101207,5.47574388,5.759403247,5.269459988,6.545995234,6.573859381
Gen112,Site3,Loc3,Year1,DS,R1,12,6,108.3305008,84.29437345,10.88875708,5.189378307,6.590579293,2.989870319,6.635784488,9.799408129
Gen113,Site3,Loc3,Year1,DS,R1,13,6,126.9662533,99.7145286,11.98014354,8.002671745,4.849276926,4.734230062,3.982266151,8.07314325
Gen114,Site3,Loc3,Year1,DS,R1,14,6,92.98755119,93.86230398,13.2966175,4.689274219,5.52132903,5.386353365,4.522945461,8.501577648
Gen115,Site3,Loc3,Year1,DS,R1,15,6,99.27917982,102.5803546,11.42891288,5.142841106,5.300601031,3.884805,6.243329368,6.137758235
Gen116,Site3,Loc3,Year1,DS,R1,16,6,124.9058469,108.5133762,12.12317999,4.910570819,5.084207887,5.190178669,6.267269891,8.297810488
Gen117,Site3,Loc3,Year1,DS,R1,17,6,89.92972434,105.4860171,11.72674126,5.225963704,5.108370351,4.993053135,6.500070051,7.223132353
Gen118,Site3,Loc3,Year1,DS,R1,18,6,91.36913092,101.0465224,11.57751668,5.21471131,5.012265505,3.939253144,2.900410329,7.227612695
Gen119,Site3,Loc3,Year1,DS,R1,19,6,107.9788621,88.02575636,12.09037696,6.05926554,5.221512305,3.830933466,6.066595109,8.300628079
Gen120,Site3,Loc3,Year1,DS,R1,20,6,94.83012602,93.0368243,11.60414174,5.651461254,4.23173642,4.419959878,5.690222258,8.050028046
Gen121,Site3,Loc3,Year1,DS,R1,1,7,120.5704231,94.97809747,10.61851048,6.251909053,5.434220846,4.507096898,6.617887654,8.177856499
Gen122,Site3,Loc3,Year1,DS,R1,2,7,89.6561122,84.19447595,11.67745659,5.249077121,5.408440681,4.921094869,4.206591003,8.27362293
Gen123,Site3,Loc3,Year1,DS,R1,3,7,102.5710738,105.8661127,11.21866782,6.722860649,4.278873437,5.495848943,4.743180096,9.56226908
Gen124,Site3,Loc3,Year1,DS,R1,4,7,105.0448878,106.3051218,12.00826083,5.265530092,3.112060795,6.275476158,4.572472155,7.417875549
Gen125,Site3,Loc3,Year1,DS,R1,5,7,106.1475265,94.6053487,11.38099896,4.999483196,5.877110806,5.487502861,6.691179883,7.641150061
Gen126,Site3,Loc3,Year1,DS,R1,6,7,91.65281495,108.0320711,11.95392558,4.454319879,4.703171427,3.154424712,6.393739847,8.515748091
Gen127,Site3,Loc3,Year1,DS,R1,7,7,101.7104909,102.418212,12.35046062,6.806757069,4.600319941,3.798354506,5.874483972,8.115719728
Gen128,Site3,Loc3,Year1,DS,R1,8,7,87.18697174,111.0063448,10.47515089,7.560121384,3.456403304,5.468754485,4.946935676,7.303791086
Gen129,Site3,Loc3,Year1,DS,R1,9,7,95.98236903,109.7024077,12.8965398,5.170997993,6.712726794,3.242569515,4.980462946,7.32412045
Gen130,Site3,Loc3,Year1,DS,R1,10,7,89.21779454,110.6204556,11.34345774,4.377392578,4.978151081,4.928201324,6.323940919,8.036532023
Gen131,Site3,Loc3,Year1,DS,R1,11,7,102.0361497,111.7506646,11.13769061,5.149687375,4.824834787,5.712227586,4.851796457,6.868114448
Gen132,Site3,Loc3,Year1,DS,R1,12,7,99.56414924,113.6983773,11.08122625,4.826099926,5.081085615,5.638254433,4.553217009,7.050169126
Gen133,Site3,Loc3,Year1,DS,R1,13,7,102.8558555,90.86477233,12.52361688,5.989374902,4.35544436,3.786442543,4.312948005,9.003827116
Gen134,Site3,Loc3,Year1,DS,R1,14,7,112.4527008,106.5077802,10.88195312,4.394308159,4.107590523,4.542968203,4.484761923,7.735160462
Gen135,Site3,Loc3,Year1,DS,R1,15,7,92.46792168,98.06599507,13.17883516,5.430742007,4.457069968,6.04265635,5.68098769,8.389523921
Gen136,Site3,Loc3,Year1,DS,R1,16,7,102.523595,115.5323345,12.45225922,4.123863899,5.840295771,4.848791756,6.629311173,8.613128263
Gen137,Site3,Loc3,Year1,DS,R1,17,7,111.243001,94.10705955,14.46040979,2.817732999,5.407353277,5.136410599,6.123562995,7.494737257
Gen138,Site3,Loc3,Year1,DS,R1,18,7,93.71384337,86.18896074,13.37010995,4.846464765,6.548479858,4.686457204,5.314106111,9.323718677
Gen139,Site3,Loc3,Year1,DS,R1,19,7,100.9638185,108.437443,11.47704505,4.865843475,4.958759319,5.387066902,5.696308723,7.951216565
Gen140,Site3,Loc3,Year1,DS,R1,20,7,102.7562219,105.419557,11.44679014,4.782984594,2.845904704,5.841615446,3.852621954,8.045191126
Gen141,Site3,Loc3,Year1,DS,R1,1,8,93.25123389,87.23187927,13.23190672,4.478802386,4.36639233,5.988463092,5.185377054,7.70161024
Gen142,Site3,Loc3,Year1,DS,R1,2,8,125.0142385,114.408157,12.13016294,6.32485268,5.39873357,5.083910974,6.674816854,9.25157219
Gen143,Site3,Loc3,Year1,DS,R1,3,8,91.91467941,119.1089686,13.03682018,5.631216793,5.67881129,5.893090712,6.274010029,9.693824109
Gen144,Site3,Loc3,Year1,DS,R1,4,8,79.05605397,109.0294751,10.71884579,4.546603671,5.988804036,3.752224695,5.258836959,6.567881844
Gen145,Site3,Loc3,Year1,DS,R1,5,8,111.6779115,119.548931,12.80136471,5.66580564,4.78058627,5.82602748,3.905231302,8.267529106
Gen146,Site3,Loc3,Year1,DS,R1,6,8,86.40525844,84.64455558,13.31322971,5.648164605,4.900366733,5.099446459,6.688095675,8.104041201
Gen147,Site3,Loc3,Year1,DS,R1,7,8,106.2005782,105.5563693,11.93519339,5.019700622,7.754417833,3.849299243,3.890879288,7.079879696
Gen148,Site3,Loc3,Year1,DS,R1,8,8,103.9630126,90.88021386,10.84949159,3.528795659,4.146903929,4.236405602,5.516526763,6.444805092
Gen149,Site3,Loc3,Year1,DS,R1,9,8,99.27172324,102.1304712,11.86950683,3.554663119,4.181419382,4.746395188,3.782421307,10.24138136
Gen150,Site3,Loc3,Year1,DS,R1,10,8,100.0207719,112.3436568,12.15663778,7.875470812,4.99751895,5.987126483,6.929495898,9.339356077
Gen151,Site3,Loc3,Year1,DS,R1,11,8,113.3529315,101.8651332,12.16745375,3.168445022,4.943340306,5.2076798,5.96415362,8.219212394
Gen152,Site3,Loc3,Year1,DS,R1,12,8,102.6169444,89.42676671,10.09833464,6.545003331,4.408933315,6.121473505,5.235718269,9.18753243
Gen153,Site3,Loc3,Year1,DS,R1,13,8,101.0141686,115.7561306,11.49129985,5.941327177,6.384802895,4.761219764,3.578175927,6.997683757
Gen154,Site3,Loc3,Year1,DS,R1,14,8,101.143152,93.91851508,13.08046394,6.362057654,5.370191103,5.075277651,6.293646301,8.354509439
Gen155,Site3,Loc3,Year1,DS,R1,15,8,102.5339117,110.9512858,9.649537242,4.749072789,4.909162027,5.471130459,3.655669564,7.361060726
Gen156,Site3,Loc3,Year1,DS,R1,16,8,79.58427352,97.01021505,13.2894424,5.937251493,6.529961326,5.022303323,4.605441041,7.84506071
Gen157,Site3,Loc3,Year1,DS,R1,17,8,102.2774873,84.2567278,14.18595199,4.989951134,5.777822113,5.058598434,4.139548689,8.645715754
Gen158,Site3,Loc3,Year1,DS,R1,18,8,97.58707222,110.6107354,12.58797047,4.022794169,6.212243236,5.908163539,4.995911812,8.248110423
Gen159,Site3,Loc3,Year1,DS,R1,19,8,93.5698756,100.6334599,11.72010398,4.351218063,5.832782624,6.341896438,6.399667295,7.54442918
Gen160,Site3,Loc3,Year1,DS,R1,20,8,108.5592955,96.90214744,10.85851861,6.061333414,5.902453409,4.580030877,4.543596963,8.05644022
Gen161,Site3,Loc3,Year1,DS,R1,1,9,101.9510829,97.55653326,10.54875051,6.691134028,5.16942894,4.897739254,4.305315889,8.986318082
Gen162,Site3,Loc3,Year1,DS,R1,2,9,99.18373106,96.91458193,12.03315064,4.628315671,4.709562546,5.561187687,5.783254128,7.683349672
Gen163,Site3,Loc3,Year1,DS,R1,3,9,93.80587472,108.8505911,12.14731359,4.790775442,5.179174626,3.189532028,5.842627276,7.326866607
Gen164,Site3,Loc3,Year1,DS,R1,4,9,102.1630281,94.59955648,13.68579122,6.601005824,3.480898975,4.755247304,3.796861738,6.686963431
Gen165,Site3,Loc3,Year1,DS,R1,5,9,115.2347359,126.0565408,12.35683117,2.966959078,4.887745701,5.252656382,4.958291861,7.331497363
Gen166,Site3,Loc3,Year1,DS,R1,6,9,97.78189743,92.36266153,9.575235587,4.843159755,5.646646389,4.599180265,7.394213555,7.888491975
Gen167,Site3,Loc3,Year1,DS,R1,7,9,97.01074889,99.6772884,13.934388,4.482425752,3.5117583,4.951748124,4.783375604,6.956284706
Gen168,Site3,Loc3,Year1,DS,R1,8,9,104.9887594,79.93125705,10.48274411,5.348260857,6.253350137,5.764933897,4.679179985,8.773332781
Gen169,Site3,Loc3,Year1,DS,R1,9,9,112.2725097,104.4256584,10.83513476,6.942122342,3.487801842,4.924883186,4.877620344,9.024790771
Gen170,Site3,Loc3,Year1,DS,R1,10,9,106.5303599,102.4541644,13.02675358,4.421056727,6.217300761,3.599128697,4.432913669,7.060487229
Gen171,Site3,Loc3,Year1,DS,R1,11,9,116.0282946,108.6375162,11.67707389,4.431477689,5.982043311,5.388360436,6.007888493,7.686292633
Gen172,Site3,Loc3,Year1,DS,R1,12,9,108.9916637,102.5364898,12.35916688,4.754078344,5.50473255,3.309689721,6.193756184,8.470663287
Gen173,Site3,Loc3,Year1,DS,R1,13,9,67.90238341,99.04125562,11.55842742,5.540462782,4.621080419,5.258591178,4.894759838,6.961449381
Gen174,Site3,Loc3,Year1,DS,R1,14,9,92.75245284,93.1449478,13.19183227,5.306780254,5.093165332,5.664039479,4.007802338,8.26990351
Gen175,Site3,Loc3,Year1,DS,R1,15,9,109.7170197,88.16508698,10.81775225,5.446663052,4.076025458,5.156810175,4.615703103,7.289825108
Gen176,Site3,Loc3,Year1,DS,R1,16,9,104.9790699,90.19261182,11.67521761,5.851188885,4.495779149,5.811038245,3.284872136,7.537168819
Gen177,Site3,Loc3,Year1,DS,R1,17,9,127.5839885,100.956377,11.67360648,4.920176069,3.970611494,4.803114761,4.152446153,8.713802433
Gen178,Site3,Loc3,Year1,DS,R1,18,9,116.8075847,104.0694747,13.74222344,5.778324971,3.790360214,3.668643187,5.839051242,9.768894884
Gen179,Site3,Loc3,Year1,DS,R1,19,9,90.50633169,92.37853409,10.32922099,4.174994216,4.792462244,4.164919013,5.208935419,6.943964466
Gen180,Site3,Loc3,Year1,DS,R1,20,9,101.2564986,100.9424363,12.03165265,5.246470182,4.609040907,3.316413918,5.252297662,8.050368625
Gen181,Site3,Loc3,Year1,DS,R1,1,10,104.9467277,118.6858977,11.51097088,3.736741779,5.131518933,6.064953334,4.38079123,9.242196851
Gen182,Site3,Loc3,Year1,DS,R1,2,10,99.13810274,103.8150234,11.07061941,5.046649116,4.404421452,5.696052202,5.470516103,5.941994293
