Gname,Site,Location,Year,Season,Rep,RowBlock,ColBlock,DFL,PH,TN,BLAST,BLS,BLB,TUNGRO,YLD
Gen34,Site1,Loc1,Year1,DS,R1,14,2,89.04504902,89.81614002,12.36453896,4.099950773,5.749314766,6.267193369,4.831807286,8.242643027
Gen35,Site1,Loc1,Year1,DS,R1,15,2,119.0006853,84.7154814,13.05606791,3.367185698,4.936915215,3.951994062,4.502084984,7.935954363
Gen36,Site1,Loc1,Year1,DS,R1,16,2,84.62340311,108.1926747,10.35506815,4.093393946,4.454701391,3.768809967,4.464729735,9.26062834
Gen37,Site1,Loc1,Year1,DS,R1,17,2,113.8751116,101.32824,12.29246265,5.811969803,3.897558662,4.372306042,4.43529957,8.593023742
Gen38,Site1,Loc1,Year1,DS,R1,18,2,109.7774888,120.102287,10.76684797,4.317635664,5.932785205,5.243797231,7.548143747,7.2372041
Gen39,Site1,Loc1,Year1,DS,R1,19,2,73.25972151,94.00596391,11.459523,4.903716142,4.461536277,3.783026089,5.756459674,9.330643134
Gen40,Site1,Loc1,Year1,DS,R1,20,2,108.0833875,96.77624231,12.83271791,3.268505377,4.556173164,6.40944233,6.266936231,9.273669223
Gen41,Site1,Loc1,Year1,DS,R1,1,3,89.36051508,92.61977313,12.80036462,5.837318368,4.912821099,4.84162455,5.181232469,8.753686447
Gen42,Site1,Loc1,Year1,DS,R1,2,3,97.84940366,108.0743716,11.90431906,5.561073852,3.244360883,4.609877362,5.114038503,6.362717521
Gen43,Site1,Loc1,Year1,DS,R1,3,3,104.5318674,101.6745657,11.30332552,6.283108629,5.132471875,5.657404539,3.611065149,7.515521411
Gen44,Site1,Loc1,Year1,DS,R1,4,3,105.4095857,107.0143905,11.49889991,5.537324129,5.353073271,6.024241704,4.825104481,7.841668493
Gen45,Site1,Loc1,Year1,DS,R1,5,3,87.10149559,78.17767578,11.12804022,4.032849943,4.756041397,4.019579687,6.900732261,8.99643984
Gen46,Site1,Loc1,Year1,DS,R1,6,3,101.7062944,105.6225633,12.73508502,4.597611648,5.417769535,7.694550678,4.793739662,5.377878373
Gen47,Site1,Loc1,Year1,DS,R1,7,3,107.4790911,83.03929007,12.14791908,5.927283217,5.294043317,5.613066822,4.444719138,8.952318915
Gen48,Site1,Loc1,Year1,DS,R1,8,3,114.4667529,95.9923407,11.12188909,3.837696037,4.639145092,4.261390633,4.05589447,6.490744679
Gen49,Site1,Loc1,Year1,DS,R1,9,3,107.7698629,103.5666355,11.37332441,4.13640404,4.517818738,5.703588587,4.003504649,6.83018539
Gen50,Site1,Loc1,Year1,DS,R1,10,3,97.25828762,118.216895,10.9107813,5.321066057,6.326042897,4.534722064,5.661863362,7.929385057
Gen51,Site1,Loc1,Year1,DS,R1,11,3,104.6269309,102.0391273,11.13942001,5.597842246,6.325318422,5.644690338,4.211071158,9.778955274
Gen52,Site1,Loc1,Year1,DS,R1,12,3,85.30905083,111.1956691,11.88306737,4.505032506,4.460092461,6.51571996,2.85088118,7.828007187
Gen53,Site1,Loc1,Year1,DS,R1,13,3,93.81241533,98.08015876,11.86815305,3.928681897,5.660583626,4.435560643,4.944260493,6.473517104
Gen54,Site1,Loc1,Year1,DS,R1,14,3,96.28482797,97.20921342,12.11659001,3.414837515,4.297427718,6.800049577,2.953540775,7.909111254
Gen55,Site1,Loc1,Year1,DS,R1,15,3,104.7657733,93.98014411,12.59638727,5.078912308,5.290211978,5.249947137,3.508053774,7.374277877
Gen56,Site1,Loc1,Year1,DS,R1,16,3,95.44643221,97.33434612,11.50459409,5.104613454,3.161407779,6.520501581,4.261756414,7.451856468
Gen57,Site1,Loc1,Year1,DS,R1,17,3,98.03439208,111.3067028,13.96726377,6.138166964,4.132763434,5.776332,6.320192986,8.786103945
Gen58,Site1,Loc1,Year1,DS,R1,18,3,78.87273128,86.79033175,11.29632195,5.92454066,5.981882464,3.957465192,5.354717905,7.349334457
Gen59,Site1,Loc1,Year1,DS,R1,19,3,111.4855375,112.2586441,11.70514078,4.727614479,6.024597976,4.35684149,3.936251345,7.759693974
Gen60,Site1,Loc1,Year1,DS,R1,20,3,88.73254923,75.62322486,12.86046692,4.221374797,4.893856377,4.555592101,5.396054414,8.429059165
Gen61,Site1,Loc1,Year1,DS,R1,1,4,110.3517877,89.35134282,11.44813356,3.920700822,4.43152229,3.010084593,3.626464142,9.314883387
Gen62,Site1,Loc1,Year1,DS,R1,2,4,100.1729326,80.839233,12.37732459,6.297198603,4.212219483,4.674468063,4.971999631,7.502560227
Gen63,Site1,Loc1,Year1,DS,R1,3,4,105.0809405,106.1179906,11.27616455,4.567255729,6.822290178,3.932206607,5.276467742,8.889486519
Gen64,Site1,Loc1,Year1,DS,R1,4,4,114.5826314,101.1077306,12.22524674,2.829351433,4.374701569,4.560453691,6.123782633,7.717985464
Gen65,Site1,Loc1,Year1,DS,R1,5,4,91.65281987,108.7836869,12.18175556,5.397544062,4.833132248,5.839716212,4.689686021,8.73136575
Gen66,Site1,Loc1,Year1,DS,R1,6,4,92.44545191,108.1888735,12.82749609,5.594017923,3.090464717,4.653682305,5.934781044,8.686106544
Gen67,Site1,Loc1,Year1,DS,R1,7,4,101.2365401,92.75414004,12.53054717,5.710052041,6.80076504,6.955056158,5.411443764,8.793178492
Gen68,Site1,Loc1,Year1,DS,R1,8,4,83.77133592,84.60188749,11.90162668,5.860535888,5.841460356,5.978853487,5.675244966,7.760093649
Gen69,Site1,Loc1,Year1,DS,R1,9,4,93.69133396,85.21311438,11.49422678,6.287815144,4.179462842,5.333088159,5.38919224,8.825070145
Gen70,Site1,Loc1,Year1,DS,R1,10,4,105.4737697,89.52667126,11.44711144,4.795927905,4.473173732,3.849179965,4.473382819,8.27930542
Gen71,Site1,Loc1,Year1,DS,R1,11,4,87.02615951,98.90153134,11.86410061,4.040244151,5.199570155,4.579022684,3.847488273,9.359610373
Gen72,Site1,Loc1,Year1,DS,R1,12,4,106.590665,106.1212656,11.2703732,4.180217988,6.288833236,5.313847168,6.110486075,8.650295873
Gen73,Site1,Loc1,Year1,DS,R1,13,4,112.1590355,100.7712226,12.22984544,4.95722972,4.92359407,6.012442947,5.411932835,8.03811716
Gen74,Site1,Loc1,Year1,DS,R1,14,4,88.42844384,89.17147391,13.71118242,5.631140469,4.13125336,6.278596666,5.334023075,9.516383857
Gen75,Site1,Loc1,Year1,DS,R1,15,4,90.45629132,98.83282229,11.31461693,3.418800319,4.702395025,5.191077982,3.841654787,6.091192693
Gen76,Site1,Loc1,Year1,DS,R1,16,4,108.4963192,110.2585066,10.92447151,2.252496563,3.99550611,5.145797129,5.603935314,5.756762321
Gen77,Site1,Loc1,Year1,DS,R1,17,4,99.47052202,94.53548382,12.1794773,5.473516979,6.477841848,6.099870394,4.221967675,7.417877729
Gen78,Site1,Loc1,Year1,DS,R1,18,4,100.2291337,110.8138855,13.19441423,3.964892071,7.054515788,4.792632584,6.121022779,7.482144715
Gen79,Site1,Loc1,Year1,DS,R1,19,4,99.55894599,77.13497074,11.75296319,4.047930155,5.555601599,2.87824851,4.858552585,6.887829893
Gen80,Site1,Loc1,Year1,DS,R1,20,4,101.7798212,90.16257247,10.90084222,7.844303784,3.060318613,5.518698757,4.887409415,7.791984008
Gen81,Site1,Loc1,Year1,DS,R1,1,5,87.8282641,100.9471268,13.16331154,5.93478113,4.255621067,4.977715243,6.416610312,7.955556602
Gen82,Site1,Loc1,Year1,DS,R1,2,5,104.4851138,111.4884109,11.37673358,4.9146135,5.280848914,5.276713856,5.265992612,7.098772829
Gen83,Site1,Loc1,Year1,DS,R1,3,5,117.5662641,114.534781,11.05344878,5.023974327,5.965701913,5.181304928,5.25705678,7.614649031
Gen84,Site1,Loc1,Year1,DS,R1,4,5,90.11278091,95.87773153,13.36945858,4.473759634,4.047908097,3.394404778,3.798979661,8.440368834
Gen85,Site1,Loc1,Year1,DS,R1,5,5,99.04711862,98.89448294,11.19118541,3.021783742,5.306034448,5.209744471,5.269921254,8.04864093
Gen86,Site1,Loc1,Year1,DS,R1,6,5,82.79526891,81.77389145,11.23074491,4.793696566,5.67842674,5.436998665,3.277335695,8.113336729
Gen87,Site1,Loc1,Year1,DS,R1,7,5,83.88466511,97.88870814,11.355659,5.957247239,3.816774175,5.35299745,6.088233512,7.97480018
Gen88,Site1,Loc1,Year1,DS,R1,8,5,115.6607875,99.82705851,12.58016539,4.001295775,4.670013617,6.170658212,4.673836141,8.538318769
Gen89,Site1,Loc1,Year1,DS,R1,9,5,113.3016076,106.0093432,12.60858601,4.835061632,4.661354092,4.690932962,6.657868245,7.222638222
Gen90,Site1,Loc1,Year1,DS,R1,10,5,114.0259687,89.86067139,11.85067386,3.04943509,5.245295644,3.216507178,6.043799611,8.50994641
Gen91,Site1,Loc1,Year1,DS,R1,11,5,102.428561,80.14711732,14.07671644,4.889200568,6.031876447,6.706535913,4.460443011,8.964433167
Gen92,Site1,Loc1,Year1,DS,R1,12,5,93.66289597,92.33443618,11.88938429,4.490559449,5.098727741,5.696003211,5.388918028,7.266884202
Gen93,Site1,Loc1,Year1,DS,R1,13,5,83.84796294,118.5111321,13.15143011,4.971336513,4.802498758,2.953940417,5.743152967,7.596267226
Gen94,Site1,Loc1,Year1,DS,R1,14,5,105.0032097,93.66681158,12.86428838,6.10130172,5.894531568,5.457053699,4.665279293,8.817155171
Gen95,Site1,Loc1,Year1,DS,R1,15,5,109.1680559,88.80652201,12.13672477,5.658518251,6.426104621,4.421230846,4.392718552,9.612987864
Gen96,Site1,Loc1,Year1,DS,R1,16,5,78.47610276,101.941857,9.816125163,4.553156394,3.859153442,4.723445198,4.517678291,8.580324456
Gen97,Site1,Loc1,Year1,DS,R1,17,5,96.85472363,107.0218529,11.63043585,6.811683203,7.040542049,3.908029473,5.19184228,7.221133678
Gen98,Site1,Loc1,Year1,DS,R1,18,5,110.1507003,89.28102709,11.13082646,5.247231426,5.298662384,4.902721007,6.080387644,8.01084713
Gen99,Site1,Loc1,Year1,DS,R1,19,5,101.5942949,102.9451789,10.9414145,3.210530706,4.962666641,5.361481756,3.853116691,6.490906541
Gen100,Site1,Loc1,Year1,DS,R1,20,5,111.8691795,89.52186555,13.29837064,6.487872125,4.406215226,3.891675436,4.169904892,6.707638544
Gen101,Site1,Loc1,Year1,DS,R1,1,6,97.39062089,104.9295237,12.47642242,5.528874668,4.962760546,4.942529947,3.21459574,7.698466704
Gen102,Site1,Loc1,Year1,DS,R1,2,6,112.6789886,96.58442219,11.20025431,4.316658114,7.187435592,4.925552339,4.781969421,8.235343551
Gen103,Site1,Loc1,Year1,DS,R1,3,6,97.7966534,105.588641,13.49496045,5.607396986,3.617096412,4.616716536,3.334584849,8.618646664
Gen104,Site1,Loc1,Year1,DS,R1,4,6,102.1105935,86.85577776,10.81692398,4.543503103,5.0049579,5.507399053,5.531244134,6.826781239
Gen105,Site1,Loc1,Year1,DS,R1,5,6,101.1645227,90.54294705,11.89915429,5.96950888,3.070484513,3.994038151,5.302593381,6.727758487
Gen106,Site1,Loc1,Year1,DS,R1,6,6,88.34648889,91.3506708,13.32636279,5.736917085,3.885567283,5.002451988,5.243010423,8.671712505
Gen107,Site1,Loc1,Year1,DS,R1,7,6,77.38453271,98.74278069,11.9684448,4.951174925,6.388882697,3.93757497,4.713248183,8.929862466
Gen108,Site1,Loc1,Year1,DS,R1,8,6,106.8006694,106.2738708,12.30785703,3.649849692,4.970959673,3.93559418,5.189831478,7.436050432
Gen109,Site1,Loc1,Year1,DS,R1,9,6,80.9025228,90.86227478,12.65560209,4.055738715,6.117459246,5.735339388,5.276490333,10.28167161
Gen110,Site1,Loc1,Year1,DS,R1,10,6,85.07103995,93.45504054,11.2261453,5.900710898,4.977085422,5.819584753,5.21968193,6.013971553
Gen111,Site1,Loc1,Year1,DS,R1,11,6,97.24811908,108.3412254,11.20170896,6.551436478,3.901655746,4.578534012,6.163107042,9.867458455
Gen112,Site1,Loc1,Year1,DS,R1,12,6,90.68991178,97.81427836,11.59304466,4.999094921,5.390914904,4.741251964,5.977881012,8.713715955
Gen113,Site1,Loc1,Year1,DS,R1,13,6,115.8899886,112.9265333,11.60378933,6.104012423,5.264323632,5.78695865,5.08639802,8.840426622
Gen114,Site1,Loc1,Year1,DS,R1,14,6,92.73228985,96.75614811,13.26914799,4.808222464,5.047294016,4.297271046,5.251213651,7.02928186
Gen115,Site1,Loc1,Year1,DS,R1,15,6,80.85921036,104.947671,11.21027524,4.551063245,5.29558045,5.951752711,3.679199316,7.512238445
Gen116,Site1,Loc1,Year1,DS,R1,16,6,113.6791649,90.1838004,12.62610097,4.145874461,4.038276035,6.493635612,5.198426796,6.132756598
Gen117,Site1,Loc1,Year1,DS,R1,17,6,93.84361857,99.10261395,12.10237874,4.361116915,4.941278464,4.117006664,4.591872318,9.065538637
Gen118,Site1,Loc1,Year1,DS,R1,18,6,103.7934748,104.3180552,11.61293153,3.975518952,4.081497292,6.094944611,3.968298023,7.982805512
Gen119,Site1,Loc1,Year1,DS,R1,19,6,91.14702034,96.00238793,12.05655481,4.819247641,4.006887554,4.544358293,3.660622324,9.127131076
Gen120,Site1,Loc1,Year1,DS,R1,20,6,91.45309642,107.1403199,12.40907459,4.041030032,5.599940902,5.781311213,5.069362185,8.354334721
Gen121,Site1,Loc1,Year1,DS,R1,1,7,102.8452445,95.44264467,11.98961638,4.232692686,4.901620254,4.461694617,6.459768438,7.70984722
Gen122,Site1,Loc1,Year1,DS,R1,2,7,100.4884129,102.7053257,12.36166466,4.857520676,5.466288525,6.776360122,4.935591139,7.825925743
Gen123,Site1,Loc1,Year1,DS,R1,3,7,108.7997381,107.6930846,11.07415247,4.42137039,5.074095041,4.869709986,4.617489005,7.8856243
Gen124,Site1,Loc1,Year1,DS,R1,4,7,117.5672934,85.87833436,11.5746003,6.826072114,4.915891602,5.128517796,5.421711691,7.257809078
Gen125,Site1,Loc1,Year1,DS,R1,5,7,98.57539751,108.9082713,13.32634851,4.989269503,4.530334201,6.865903761,5.242473657,7.379517486
Gen126,Site1,Loc1,Year1,DS,R1,6,7,104.1970781,93.78770557,12.48554437,5.814665947,6.011835882,5.586861833,4.212728616,8.885173863
Gen127,Site1,Loc1,Year1,DS,R1,7,7,91.41684969,112.718156,12.39105976,4.285862626,3.398324305,3.355228087,6.412737939,8.29837424
Gen128,Site1,Loc1,Year1,DS,R1,8,7,103.8178365,108.0382221,10.92549144,6.105774767,5.401334785,4.516830388,5.418401985,7.263799106
Gen129,Site1,Loc1,Year1,DS,R1,9,7,97.00250467,113.4491938,10.14746241,6.073307068,5.782931197,5.202354485,5.842886399,7.936957435
Gen130,Site1,Loc1,Year1,DS,R1,10,7,107.4860282,94.19820935,11.47551882,4.757940414,4.491110118,6.30057505,5.514376216,8.073343591
Gen131,Site1,Loc1,Year1,DS,R1,11,7,126.270373,87.38906441,13.99544979,5.348636768,5.204992082,5.50886865,4.974275344,6.178316699
Gen132,Site1,Loc1,Year1,DS,R1,12,7,100.761702,100.3426605,9.603865238,6.72961056,4.6415671,5.625761197,3.854888589,8.909883895
Gen133,Site1,Loc1,Year1,DS,R1,13,7,85.49709869,95.3710428,13.77624143,5.358571284,5.292756706,6.129401157,4.556838472,7.560469129
Gen134,Site1,Loc1,Year1,DS,R1,14,7,106.1239847,96.96703426,12.58818231,5.563005339,4.850809418,6.985086846,3.019119053,8.621834518
Gen135,Site1,Loc1,Year1,DS,R1,15,7,112.1321594,117.0489511,12.64000506,5.120156812,5.746031873,3.356678215,5.592145431,7.329354503
Gen136,Site1,Loc1,Year1,DS,R1,16,7,113.1676828,107.2339152,13.34095462,4.755916971,6.695097664,4.72404828,5.133982648,9.855109141
Gen137,Site1,Loc1,Year1,DS,R1,17,7,92.39197127,86.16279377,12.52837831,5.063718835,4.967930311,4.065576157,5.802490877,7.709715356
Gen138,Site1,Loc1,Year1,DS,R1,18,7,105.3490643,95.50391207,12.517067,5.011712622,5.15343071,4.297376364,6.178278253,8.021297772
Gen139,Site1,Loc1,Year1,DS,R1,19,7,96.55130911,108.0730609,10.880296,4.750875913,4.36540931,5.388628389,5.029199438,9.224508889
Gen140,Site1,Loc1,Year1,DS,R1,20,7,97.27404751,113.5862953,10.75425933,3.984584136,4.123909939,4.901427536,5.422802802,6.860097123
Gen141,Site1,Loc1,Year1,DS,R1,1,8,108.8555049,114.8932096,11.87968291,3.416902192,4.93047252,5.649568747,5.46572642,7.142155196
Gen142,Site1,Loc1,Year1,DS,R1,2,8,109.8639162,73.71963027,11.81455993,4.037799892,5.363101158,4.235673078,5.032413394,8.809706614
Gen143,Site1,Loc1,Year1,DS,R1,3,8,96.86548062,101.9043885,11.6214509,4.97345669,4.98178567,5.998760729,6.068173189,8.973667872
Gen144,Site1,Loc1,Year1,DS,R1,4,8,101.0897942,95.30404077,13.04020357,5.803938133,5.568539552,4.23669375,3.680235486,10.09297976
Gen145,Site1,Loc1,Year1,DS,R1,5,8,101.3103649,115.4841825,12.2427109,5.262538149,5.127364757,4.244176707,4.379595868,9.165949146
Gen146,Site1,Loc1,Year1,DS,R1,6,8,85.28679035,102.69833,12.29354462,5.43062863,4.836205501,3.627389537,5.255896567,7.483111356
Gen147,Site1,Loc1,Year1,DS,R1,7,8,98.46179152,93.81408403,12.87554544,6.142927759,5.902585576,4.609442859,5.67395916,8.144477996
Gen148,Site1,Loc1,Year1,DS,R1,8,8,96.90786295,102.1358574,12.49488368,5.90389738,5.89295685,6.415089245,5.479784576,6.884887746
Gen149,Site1,Loc1,Year1,DS,R1,9,8,84.76492151,106.3146994,11.05592789,6.091393558,6.025259798,4.871453842,7.196734479,7.643874831
Gen150,Site1,Loc1,Year1,DS,R1,10,8,85.39136626,97.69084013,12.41196813,4.024759402,4.921189517,3.941973725,5.506410625,7.291773922
Gen151,Site1,Loc1,Year1,DS,R1,11,8,108.0643289,98.04037804,13.30234795,6.500660839,5.618743749,6.591438841,3.35226701,8.195464236
Gen152,Site1,Loc1,Year1,DS,R1,12,8,93.08380617,77.4251552,12.57332277,3.882758416,5.754558534,4.139258383,5.091926905,9.644804732
Gen153,Site1,Loc1,Year1,DS,R1,13,8,116.5955073,107.4695786,12.18732739,3.357909441,5.425868554,4.232911988,6.931291922,7.857786258
Gen154,Site1,Loc1,Year1,DS,R1,14,8,98.20983709,104.5883149,12.69047589,4.942842246,5.375722387,5.659086899,4.74414158,8.676156649
Gen155,Site1,Loc1,Year1,DS,R1,15,8,125.641522,110.2815099,12.47687846,4.553920996,5.306949774,6.091823999,3.845214968,7.922957667
Gen156,Site1,Loc1,Year1,DS,R1,16,8,97.93345017,106.776095,10.8902523,4.296759873,6.247864554,3.614542023,3.518510951,7.396789891
Gen157,Site1,Loc1,Year1,DS,R1,17,8,102.96547,108.4385579,11.27462035,4.776958739,5.164008131,4.129846085,5.390563656,8.473284099
Gen158,Site1,Loc1,Year1,DS,R1,18,8,87.73817595,104.7169544,12.21166876,3.878106328,6.214169988,6.66896575,4.510864453,9.454067691
Gen159,Site1,Loc1,Year1,DS,R1,19,8,109.7630546,95.31469351,11.69339212,2.847256494,5.255732509,5.186780458,4.256587039,9.441900474
Gen160,Site1,Loc1,Year1,DS,R1,20,8,106.3991451,102.3171673,12.38273953,3.62207458,3.482467843,6.957105867,4.660244747,8.337655854
Gen161,Site1,Loc1,Year1,DS,R1,1,9,91.67817671,97.68906437,11.37518033,3.768644518,5.71856837,5.5538959,4.438706096,9.306789726
Gen162,Site1,Loc1,Year1,DS,R1,2,9,99.37554486,103.8768477,10.91491964,6.6928782,6.234388463,6.280154507,6.564924926,6.832094637
Gen163,Site1,Loc1,Year1,DS,R1,3,9,101.6006551,94.09175187,11.38432033,4.184096425,4.446633382,4.095822115,3.227637043,6.902882414
Gen164,Site1,Loc1,Year1,DS,R1,4,9,96.64463884,102.9798326,12.48495186,5.774865365,4.880251295,5.661544626,5.980321614,7.067914217
Gen165,Site1,Loc1,Year1,DS,R1,5,9,90.59105026,100.5830922,11.62406175,5.641365677,5.688565275,5.615773958,5.262532143,7.963712782
Gen166,Site1,Loc1,Year1,DS,R1,6,9,94.4594656,98.80200396,9.301015314,5.588804312,4.959068627,4.731792618,5.34119639,9.849755873
Gen167,Site1,Loc1,Year1,DS,R1,7,9,91.77293353,101.2725829,13.06774371,7.106594316,7.391596311,6.490485226,4.803614943,8.41745947
Gen168,Site1,Loc1,Year1,DS,R1,8,9,109.6160482,95.87618876,13.31899838,5.152700323,4.622279389,7.499989397,4.295508295,9.117501833
Gen169,Site1,Loc1,Year1,DS,R1,9,9,96.28929796,104.0623565,12.18023493,4.341945739,5.885563144,6.334601767,5.573786045,8.062023907
Gen170,Site1,Loc1,Year1,DS,R1,10,9,104.571727,91.72962658,12.6132534,3.80930229,5.859584388,4.610102999,5.244507331,7.921462394
Gen171,Site1,Loc1,Year1,DS,R1,11,9,92.51902209,104.1262936,12.45560579,4.406303475,4.640592755,7.15630731,4.16093325,8.268312601
Gen172,Site1,Loc1,Year1,DS,R1,12,9,105.7775106,112.1491613,12.20452852,4.484820414,5.548864436,5.211123326,4.33580638,8.765404956
Gen173,Site1,Loc1,Year1,DS,R1,13,9,92.62081181,106.1602156,12.48536902,4.678713215,5.146333113,4.546175023,3.26786034,7.507737441
Gen174,Site1,Loc1,Year1,DS,R1,14,9,89.53860628,111.1645706,11.55576974,7.099395436,6.243933109,5.571179751,4.218767569,9.089157233
Gen175,Site1,Loc1,Year1,DS,R1,15,9,95.08725408,97.46217907,13.08876149,7.22645094,5.355628851,5.205402511,4.305912226,6.830449292
Gen176,Site1,Loc1,Year1,DS,R1,16,9,104.4833096,107.1899991,12.43119294,4.326535157,5.38663917,4.796664434,5.04712323,8.061874824
Gen177,Site1,Loc1,Year1,DS,R1,17,9,91.18369443,88.82308723,11.38042145,5.057659654,4.259995084,4.732975125,4.766602506,8.219228314
Gen178,Site1,Loc1,Year1,DS,R1,18,9,97.61127442,104.0679877,12.3109039,5.452991737,6.09195336,5.718128013,1.568631438,7.900222466
Gen179,Site1,Loc1,Year1,DS,R1,19,9,97.03358855,109.3408026,12.37240482,6.28806033,4.47786975,4.53882965,4.832715223,7.412695203
Gen180,Site1,Loc1,Year1,DS,R1,20,9,100.4806624,80.34209793,11.69245631,6.428032634,5.264105792,6.123004977,5.054171054,8.271971396
Gen181,Site1,Loc1,Year1,DS,R1,1,10,103.8463486,96.80995895,11.4847677,5.310383624,6.048493604,4.580693024,4.688488521,7.398080124
Gen182,Site1,Loc1,Year1,DS,R1,2,10,105.8014354,95.13022138,13.271701,6.500658842,4.399170431,6.706056651,3.199842036,6.223727106
