Gname,Site,Location,Year,Season,Rep,RowBlock,ColBlock,DFL,PH,TN,BLAST,BLS,BLB,TUNGRO,YLD
Gen17,Site1,Loc1,Year1,DS,R1,17,1,83.73632621,105.4070036,11.9061606,5.530846416,5.962542252,5.262906391,4.46001476,9.147889141
Gen18,Site1,Loc1,Year1,DS,R1,18,1,109.2014823,98.52684376,13.15390011,4.453812812,4.19128235,4.769217145,4.318871803,7.052983686
Gen19,Site1,Loc1,Year1,DS,R1,19,1,111.2895354,117.7166047,10.86198597,6.058430386,5.730018755,5.055163966,3.123877033,8.660969455
Gen20,Site1,Loc1,Year1,DS,R1,20,1,95.66113336,111.0611158,12.1265909,5.860431231,5.101918338,6.502998552,5.278172577,9.13790742
Gen21,Site1,Loc1,Year1,DS,R1,1,2,81.3270085,79.26967545,9.172886748,5.912320107,6.552002052,5.460638085,4.352441573,7.783453868
Gen22,Site1,Loc1,Year1,DS,R1,2,2,101.8389879,96.07960071,9.967424569,4.748865618,4.694252452,5.3040654,4.290830433,6.964933952
Gen23,Site1,Loc1,Year1,DS,R1,3,2,109.6981903,100.1085262,11.01772999,4.532273375,5.440245638,3.702933482,4.939798863,9.534847393
Gen24,Site1,Loc1,Year1,DS,R1,4,2,109.4680311,126.9405526,12.11687083,3.858923184,4.737534071,4.724261425,6.310976678,7.057779395
Gen25,Site1,Loc1,Year1,DS,R1,5,2,100.1097419,83.53325989,11.25325923,5.492585902,4.432093359,5.851469325,6.491610168,7.552395528
Gen26,Site1,Loc1,Year1,DS,R1,6,2,103.5982334,96.81596545,11.26849243,4.022151968,3.523246563,3.8254743,3.694322551,6.53879893
Gen27,Site1,Loc1,Year1,DS,R1,7,2,94.70580462,97.18601498,12.35838784,6.003072024,4.983839119,4.646790823,6.543499693,7.422905365
Gen28,Site1,Loc1,Year1,DS,R1,8,2,107.9774615,108.8959776,13.7120545,6.716669501,3.39479066,4.053013487,4.851115638,7.67151504
Gen29,Site1,Loc1,Year1,DS,R1,9,2,92.91854173,96.26644763,11.20532774,6.123980217,4.6739707,6.348313987,4.0400104,8.185911884
Gen30,Site1,Loc1,Year1,DS,R1,10,2,105.0451301,98.79534441,11.83529499,4.505028247,2.507205405,5.720758618,5.303084515,7.146659818
Gen31,Site1,Loc1,Year1,DS,R1,11,2,89.85275524,98.10182877,11.47102506,5.613846992,5.194236489,6.311779153,6.43168932,7.931709235
Gen32,Site1,Loc1,Year1,DS,R1,12,2,83.68072277,118.0671255,12.75836434,2.690059982,4.75008457,5.193647313,6.367257558,10.15973284
Gen33,Site1,Loc1,Year1,DS,R1,13,2,101.0920441,113.4965626,10.23492117,4.378975634,4.83751701,6.557971592,5.232611069,8.191889
Gen34,Site1,Loc1,Year1,DS,R1,14,2,86.5258061,99.89248358,12.88342773,6.096322197,4.748756484,4.665967973,5.635179195,8.299077717
Gen35,Site1,Loc1,Year1,DS,R1,15,2,97.16955455,103.9010444,12.12038334,5.752246007,4.663626286,5.418224075,4.851874285,6.42149835
Gen36,Site1,Loc1,Year1,DS,R1,16,2,106.637876,100.9678508,11.77922895,5.610293936,6.069292783,4.485598144,3.932770453,8.672541278
Gen37,Site1,Loc1,Year1,DS,R1,17,2,92.06867307,97.68009843,12.90676196,5.465951559,5.714988607,4.17032791,4.81352196,6.89454091
Gen38,Site1,Loc1,Year1,DS,R1,18,2,108.5610558,114.4201948,8.87140131,5.936426818,5.727731093,5.691197576,5.75046108,9.840813314
Gen39,Site1,Loc1,Year1,DS,R1,19,2,90.82275283,119.9673755,10.00093582,4.393723296,3.880745586,3.759758638,4.401663878,8.423002721
Gen40,Site1,Loc1,Year1,DS,R1,20,2,98.61134241,105.3831897,14.62318468,4.939110226,5.308636349,2.719906243,2.77186234,8.767382568
Gen41,Site1,Loc1,Year1,DS,R1,1,3,84.22778823,101.3503955,13.01081309,5.124899164,6.107550557,6.449141243,6.112071337,7.035468272
Gen42,Site1,Loc1,Year1,DS,R1,2,3,82.55343044,86.48989855,11.1457188,5.042585271,3.794190848,4.506225983,4.885900206,7.845214963
Gen43,Site1,Loc1,Year1,DS,R1,3,3,94.50648753,88.08749736,12.31918548,4.257725915,5.419249975,4.051999675,4.800063287,9.475355554
Gen44,Site1,Loc1,Year1,DS,R1,4,3,104.1814695,116.229641,12.00742132,4.032468736,3.725867357,4.796586684,4.687726174,9.450311503
Gen45,Site1,Loc1,Year1,DS,R1,5,3,80.59111841,87.25639666,8.93089166,5.938413096,5.423185066,3.846227731,3.747803984,8.302973376
Gen46,Site1,Loc1,Year1,DS,R1,6,3,105.9492187,82.88379226,11.79728701,6.783324046,6.888279957,5.766592413,4.457919731,7.699491114
Gen47,Site1,Loc1,Year1,DS,R1,7,3,106.1730561,112.5685629,12.83318354,5.801383653,5.103853251,4.709832441,4.796899978,7.729626252
Gen48,Site1,Loc1,Year1,DS,R1,8,3,87.12684771,98.86313688,13.04741464,4.375368915,5.029941555,5.028548552,2.996439806,7.314434826
Gen49,Site1,Loc1,Year1,DS,R1,9,3,93.06883119,103.6474174,11.4719057,4.471320075,5.531188337,2.897316026,6.118837105,8.435391929
Gen50,Site1,Loc1,Year1,DS,R1,10,3,94.2547438,120.8187892,12.67297576,4.825826363,4.429265247,4.563036221,3.349547398,7.945575944
Gen51,Site1,Loc1,Year1,DS,R1,11,3,100.0938885,114.0187002,13.42976824,5.314727686,5.657324505,6.0496466,6.079841024,10.91355479
Gen52,Site1,Loc1,Year1,DS,R1,12,3,109.4823612,89.86034633,11.85694929,4.968702436,3.877102009,6.399591737,6.777690138,5.868386844
Gen53,Site1,Loc1,Year1,DS,R1,13,3,105.2821322,101.4231781,11.83188404,4.134497428,3.573196496,5.557580577,4.337347842,7.647092902
Gen54,Site1,Loc1,Year1,DS,R1,14,3,108.2913005,103.6761099,13.41704256,4.651801943,4.792090892,5.212986771,4.884127644,7.583469497
Gen55,Site1,Loc1,Year1,DS,R1,15,3,93.67391817,110.721249,11.81073827,5.485350026,6.520534139,4.34002443,4.29042419,9.29339682
Gen56,Site1,Loc1,Year1,DS,R1,16,3,106.4786318,87.04963715,13.74280654,4.106099831,5.019983439,4.268920812,5.032182269,8.580214764
Gen57,Site1,Loc1,Year1,DS,R1,17,3,91.62259667,112.1685887,12.43181511,3.949911382,3.981430999,4.758514335,4.174477748,6.314029483
Gen58,Site1,Loc1,Year1,DS,R1,18,3,117.5625705,104.1669913,11.19197266,2.560312528,4.336583629,3.953138334,5.283356509,8.541683041
Gen59,Site1,Loc1,Year1,DS,R1,19,3,102.3886149,98.98405416,10.83207754,5.942351473,4.207114261,5.332296882,4.892585797,10.56521034
Gen60,Site1,Loc1,Year1,DS,R1,20,3,110.1313039,99.15816646,13.08491205,4.055550102,5.204522604,5.233978283,5.786753137,8.029041889
Gen61,Site1,Loc1,Year1,DS,R1,1,4,96.61494802,87.85511053,12.44336341,5.226872851,5.257170669,3.032241801,4.704297761,8.913276782
Gen62,Site1,Loc1,Year1,DS,R1,2,4,95.12545584,75.38010756,11.11411392,4.808451328,5.025793666,6.196330557,4.508856346,8.009638341
Gen63,Site1,Loc1,Year1,DS,R1,3,4,106.3307933,85.78461198,11.71648901,6.360890688,4.883913421,2.945155517,4.544575782,9.472810611
Gen64,Site1,Loc1,Year1,DS,R1,4,4,96.83035651,109.3263313,11.99885153,6.118880415,4.57831833,4.544572058,4.402210311,11.02044303
Gen65,Site1,Loc1,Year1,DS,R1,5,4,100.1865648,82.77071657,12.17538562,6.158886,4.340852283,3.171318362,6.37195914,8.884920049
Gen66,Site1,Loc1,Year1,DS,R1,6,4,90.53136979,92.71837754,13.17195158,5.382506619,5.344589204,3.908311292,4.676034903,7.622978583
Gen67,Site1,Loc1,Year1,DS,R1,7,4,108.1769557,106.7464007,10.90319109,4.648864725,4.709606221,4.404931841,4.242806933,8.253057843
Gen68,Site1,Loc1,Year1,DS,R1,8,4,91.83396539,92.32861675,11.4994772,4.914311287,3.967705272,5.570529191,1.489969599,9.567459059
Gen69,Site1,Loc1,Year1,DS,R1,9,4,84.72304495,101.397503,11.61219327,5.849872547,3.848087236,4.530725745,3.825089334,6.833816139
Gen70,Site1,Loc1,Year1,DS,R1,10,4,112.4964518,114.040572,11.51658033,3.583204022,5.505806388,6.350403327,5.328423464,8.547484434
Gen71,Site1,Loc1,Year1,DS,R1,11,4,91.72156852,110.8491009,13.18563628,4.874141796,3.968681531,5.142537784,4.951508746,6.718044897
Gen72,Site1,Loc1,Year1,DS,R1,12,4,112.7211772,103.0020894,12.64946318,5.8521928,5.160337245,6.320465282,4.456040291,7.687970416
Gen73,Site1,Loc1,Year1,DS,R1,13,4,100.2681945,97.91712067,11.73879671,5.879000164,3.743367617,4.684692693,1.880491787,8.573965889
Gen74,Site1,Loc1,Year1,DS,R1,14,4,109.5161072,118.5806698,14.46570496,6.029833962,4.994038247,4.020591614,5.284261687,8.64957623
Gen75,Site1,Loc1,Year1,DS,R1,15,4,99.2333626,92.7557921,12.2733822,5.596091986,3.391633209,5.460280202,2.315479207,8.374424583
Gen76,Site1,Loc1,Year1,DS,R1,16,4,99.85612764,103.6955109,12.06050321,6.183631974,4.832503329,3.592807409,6.283917868,8.359028307
Gen77,Site1,Loc1,Year1,DS,R1,17,4,115.067438,94.82741196,12.85373903,4.822632174,4.950959373,7.469825557,5.553537493,10.43484347
Gen78,Site1,Loc1,Year1,DS,R1,18,4,92.52477917,97.8825935,12.50878991,5.254183646,5.273391864,4.598603886,6.466124989,8.116003676
Gen79,Site1,Loc1,Year1,DS,R1,19,4,114.4190131,101.5095502,12.98976847,3.970245893,3.665115749,5.748453013,5.593854105,7.122177117
Gen80,Site1,Loc1,Year1,DS,R1,20,4,86.69626682,103.3640483,14.13534164,5.11376055,2.954140195,5.316300018,5.42789613,7.702890486
Gen81,Site1,Loc1,Year1,DS,R1,1,5,97.09463739,102.1047302,11.84088138,5.758356105,5.486292762,4.607853228,3.115245342,8.099082267
Gen82,Site1,Loc1,Year1,DS,R1,2,5,110.9909853,91.37241606,10.37395125,5.249026816,7.479257494,3.800055794,5.889014727,7.876478647
Gen83,Site1,Loc1,Year1,DS,R1,3,5,104.7582711,105.3073789,11.94700882,3.685462538,6.154698746,5.668439748,4.716712299,8.765785429
Gen84,Site1,Loc1,Year1,DS,R1,4,5,96.58893481,92.76567894,12.26605038,4.901038351,4.637261128,6.527208009,5.681788687,7.224755573
Gen85,Site1,Loc1,Year1,DS,R1,5,5,100.69719,95.46335779,12.13337368,3.833555814,6.710998644,5.581617371,4.873684496,8.239805189
Gen86,Site1,Loc1,Year1,DS,R1,6,5,95.27243777,107.7785557,10.72978208,2.977350274,5.586136125,5.787903486,5.382730499,9.917174551
Gen87,Site1,Loc1,Year1,DS,R1,7,5,110.5148584,117.4476619,12.40717553,5.995451533,5.431901117,6.161438532,4.525268677,7.721486389
Gen88,Site1,Loc1,Year1,DS,R1,8,5,86.15812962,86.54082074,12.93023535,5.005896321,3.859250413,4.377235926,4.861356411,8.580067729
Gen89,Site1,Loc1,Year1,DS,R1,9,5,89.94867904,108.2663629,11.96236536,3.759037755,4.478978869,4.380588993,5.870865061,8.722500141
Gen90,Site1,Loc1,Year1,DS,R1,10,5,93.82364142,100.8065188,13.59236133,5.601918388,5.097345517,3.771998752,4.403030413,8.061509881
Gen91,Site1,Loc1,Year1,DS,R1,11,5,124.0096531,97.97128911,11.79085286,4.58545235,4.293579779,6.490998445,5.88596809,8.547408522
Gen92,Site1,Loc1,Year1,DS,R1,12,5,96.34323752,107.944566,12.21525632,3.49223767,7.054217554,4.631667958,5.300545371,7.288674955
Gen93,Site1,Loc1,Year1,DS,R1,13,5,97.42347569,86.3364625,11.63336701,4.512477638,4.852274621,6.157576799,5.491909146,8.78002152
Gen94,Site1,Loc1,Year1,DS,R1,14,5,84.98391252,89.06371692,12.74436088,4.778199562,5.327310689,4.876770336,6.217137243,8.306581396
Gen95,Site1,Loc1,Year1,DS,R1,15,5,115.4757231,99.21291188,11.9847686,5.117918064,5.138146871,5.020962557,2.157942797,8.446148007
Gen96,Site1,Loc1,Year1,DS,R1,16,5,97.24901254,107.6318709,10.44245373,7.307385556,4.24798451,4.86697593,3.457448187,9.206722539
Gen97,Site1,Loc1,Year1,DS,R1,17,5,113.875707,96.67093214,10.78477927,6.410553627,5.541611144,5.980975378,5.588146937,9.395221199
Gen98,Site1,Loc1,Year1,DS,R1,18,5,83.84320097,78.10678196,12.34424975,4.699350132,5.260976272,5.867059711,7.031983204,9.337094875
Gen99,Site1,Loc1,Year1,DS,R1,19,5,90.08230275,93.0863836,11.39262402,4.876260578,4.710699635,6.100135616,5.533795542,8.058986205
Gen100,Site1,Loc1,Year1,DS,R1,20,5,108.5127504,114.9538829,12.17339242,5.038956343,5.408785224,2.76690499,6.069248302,8.488391387
Gen101,Site1,Loc1,Year1,DS,R1,1,6,113.5459846,90.71553725,13.74796738,5.919797289,5.255741765,5.080978385,4.632234674,7.335595329
Gen102,Site1,Loc1,Year1,DS,R1,2,6,97.45967034,107.357407,13.13042397,6.811838584,5.161059091,5.206445039,5.705789985,9.551764154
Gen103,Site1,Loc1,Year1,DS,R1,3,6,113.5089181,108.1647629,10.88126206,6.610951872,3.803516186,6.809527509,5.843775832,6.928830405
Gen104,Site1,Loc1,Year1,DS,R1,4,6,123.4072478,92.36871866,13.37845865,6.862895245,5.839496973,5.939268251,7.100811023,8.11277595
Gen105,Site1,Loc1,Year1,DS,R1,5,6,104.9758581,98.89540429,9.830022137,5.36482028,4.075884364,5.613786348,5.148369067,7.522077778
Gen106,Site1,Loc1,Year1,DS,R1,6,6,118.6262973,88.37784637,12.22868537,5.794443491,4.133890588,5.240416512,5.1100707,5.300549737
Gen107,Site1,Loc1,Year1,DS,R1,7,6,85.29143369,100.2414274,12.030224,4.587903058,3.534465748,5.183674437,4.05747448,7.843351718
Gen108,Site1,Loc1,Year1,DS,R1,8,6,89.4104036,114.443133,12.55188474,5.006689483,5.315766578,4.687037417,4.790225802,7.466701637
Gen109,Site1,Loc1,Year1,DS,R1,9,6,112.2602949,100.4205079,11.96923477,4.451052504,4.942127958,5.406814233,3.29815136,7.502035788
Gen110,Site1,Loc1,Year1,DS,R1,10,6,85.33048068,118.0573147,11.51230389,5.868548771,4.860989159,3.588797251,4.585482979,6.995726815
Gen111,Site1,Loc1,Year1,DS,R1,11,6,106.5473304,95.61354148,10.991334,4.587673965,5.716725346,4.274687498,5.729071395,7.771623286
Gen112,Site1,Loc1,Year1,DS,R1,12,6,99.42732131,93.57946084,11.74096301,6.092971228,2.609743851,5.765054224,4.647941949,7.580617322
Gen113,Site1,Loc1,Year1,DS,R1,13,6,109.805689,89.94698843,11.64306212,6.478420008,4.41547973,4.340842556,3.35629145,6.897785891
Gen114,Site1,Loc1,Year1,DS,R1,14,6,96.02753334,97.88134077,11.52702987,3.782348764,3.621684136,6.172007393,4.687342555,8.714139794
Gen115,Site1,Loc1,Year1,DS,R1,15,6,104.1632718,90.72058312,12.2319078,3.914338671,5.037204293,3.742502017,5.18471495,7.640311979
Gen116,Site1,Loc1,Year1,DS,R1,16,6,96.54206411,92.72148258,11.21633165,6.469473864,5.728178341,5.017218832,3.528335681,6.65665152
Gen117,Site1,Loc1,Year1,DS,R1,17,6,103.500105,115.8565192,12.08840795,5.960974811,3.223241948,4.174904529,6.180679789,6.8801584
Gen118,Site1,Loc1,Year1,DS,R1,18,6,108.9406984,97.09361771,12.70652931,4.621569168,7.345748915,4.010176603,6.17448433,7.435677002
Gen119,Site1,Loc1,Year1,DS,R1,19,6,118.2720716,90.81808527,11.2955765,5.244606457,4.55998685,5.22624087,6.588850573,8.351399407
Gen120,Site1,Loc1,Year1,DS,R1,20,6,90.88279083,81.7037402,11.64247862,4.519719225,5.322635044,3.371585667,2.770308424,7.879494245
Gen121,Site1,Loc1,Year1,DS,R1,1,7,105.607477,86.70382072,10.38712901,5.636479907,6.208599401,4.670792972,4.126150753,8.531933593
Gen122,Site1,Loc1,Year1,DS,R1,2,7,110.9276205,88.77011312,10.92055586,5.747668956,6.008911963,4.636179231,5.095872844,8.613879832
Gen123,Site1,Loc1,Year1,DS,R1,3,7,90.47186829,105.2701214,10.95193052,4.580363421,4.587996156,4.275224613,3.622605289,6.978708097
Gen124,Site1,Loc1,Year1,DS,R1,4,7,120.1075879,125.2950083,11.80962346,6.226413089,5.148608846,4.894129233,5.70283124,7.14230472
Gen125,Site1,Loc1,Year1,DS,R1,5,7,112.2234687,107.6828426,10.62693022,4.455318703,7.19548328,5.547968042,6.181273023,8.390180935
Gen126,Site1,Loc1,Year1,DS,R1,6,7,92.12784721,89.75039967,12.31882954,4.714501612,3.439346033,5.682783665,5.795008084,9.356256402
Gen127,Site1,Loc1,Year1,DS,R1,7,7,116.3126111,110.5221178,12.48490571,4.945081879,7.087729547,4.665007667,4.028591556,6.853463513
Gen128,Site1,Loc1,Year1,DS,R1,8,7,109.6076881,103.0123055,12.57044209,5.383267737,3.840661556,4.443413968,3.144981942,8.18993253
Gen129,Site1,Loc1,Year1,DS,R1,9,7,113.0716978,103.4883923,11.27686632,4.022744417,5.278836625,5.03715793,3.226260085,6.761975872
Gen130,Site1,Loc1,Year1,DS,R1,10,7,112.5259167,97.58033697,12.47478825,4.582976126,3.400931358,5.249310422,6.569356059,8.201495449
Gen131,Site1,Loc1,Year1,DS,R1,11,7,91.08293391,112.3770514,12.47475335,3.783658207,5.508278601,6.618175671,4.593146299,7.539656743
Gen132,Site1,Loc1,Year1,DS,R1,12,7,114.8428505,105.5837561,13.1233484,3.984621032,6.177530576,5.608404072,5.982464393,7.201985899
Gen133,Site1,Loc1,Year1,DS,R1,13,7,91.20139118,108.3526067,12.31870338,4.559216004,6.293091634,4.113160286,7.460239587,8.655062399
Gen134,Site1,Loc1,Year1,DS,R1,14,7,88.15803974,110.098863,11.60590778,6.075508654,4.807553314,3.294988367,4.329812974,7.909541042
Gen135,Site1,Loc1,Year1,DS,R1,15,7,107.8780186,82.9360394,10.82530709,5.909816412,5.701490964,5.225396554,4.41132921,9.015534579
Gen136,Site1,Loc1,Year1,DS,R1,16,7,94.84490833,115.8642881,12.65910714,2.875539209,4.003748037,3.196215989,5.887632889,7.778355682
Gen137,Site1,Loc1,Year1,DS,R1,17,7,86.07871546,106.5064735,11.86841189,4.098458619,3.985908473,3.8960898,5.653181795,7.945093516
Gen138,Site1,Loc1,Year1,DS,R1,18,7,108.2025608,112.4655004,13.06619592,5.534136534,7.251925367,5.634455343,5.186037447,7.604411395
Gen139,Site1,Loc1,Year1,DS,R1,19,7,120.0218299,111.9727484,11.70437023,6.277527722,4.913646984,5.972143226,4.844583645,7.167639051
Gen140,Site1,Loc1,Year1,DS,R1,20,7,85.80592003,94.89603827,11.31043079,3.869125387,5.431899142,4.940786409,5.859750018,8.220067407
Gen141,Site1,Loc1,Year1,DS,R1,1,8,105.4984215,104.4307868,10.97143882,5.630707999,4.59788262,4.459888933,6.079707644,8.554356844
Gen142,Site1,Loc1,Year1,DS,R1,2,8,100.6914055,77.07217449,12.15978008,5.793612211,6.912554378,4.699522462,6.983881727,8.166687971
Gen143,Site1,Loc1,Year1,DS,R1,3,8,112.4649448,88.41082496,12.60153282,5.881582463,6.44157466,4.80979668,5.785379103,7.237597558
Gen144,Site1,Loc1,Year1,DS,R1,4,8,102.9841107,102.2394914,12.52664707,5.558756656,5.314768929,5.60000594,4.355173403,5.878626944
Gen145,Site1,Loc1,Year1,DS,R1,5,8,101.9765093,103.4521936,12.37183093,6.490179908,4.326025286,3.399464902,4.623220743,8.054446223
Gen146,Site1,Loc1,Year1,DS,R1,6,8,92.92765552,105.1650278,11.32395909,6.105116198,7.037788306,5.523335754,5.871664529,6.724204592
Gen147,Site1,Loc1,Year1,DS,R1,7,8,105.4197452,107.9385567,13.43278753,5.927185454,4.309751049,2.516013076,5.511476366,8.877554693
Gen148,Site1,Loc1,Year1,DS,R1,8,8,98.72200251,94.56256686,13.05688319,5.008672327,5.067328105,5.483192954,4.841269895,9.646926793
Gen149,Site1,Loc1,Year1,DS,R1,9,8,101.9234211,108.9243492,13.45895795,4.478691212,3.778431735,5.835792149,4.747065435,9.236180908
Gen150,Site1,Loc1,Year1,DS,R1,10,8,109.5537206,90.68047765,11.5358803,3.936456596,5.911294201,5.789025568,3.579332417,7.308796002
Gen151,Site1,Loc1,Year1,DS,R1,11,8,70.3701614,111.6944689,9.093616421,6.08184965,4.630979741,4.196733804,3.602305717,8.648575532
Gen152,Site1,Loc1,Year1,DS,R1,12,8,97.25811401,92.73784895,11.98745919,6.366237758,4.474165276,3.967298052,4.969617014,8.433058129
Gen153,Site1,Loc1,Year1,DS,R1,13,8,127.9177012,106.865149,12.68593086,4.765181622,6.054071726,3.447810657,6.055691716,8.987150039
Gen154,Site1,Loc1,Year1,DS,R1,14,8,86.2411314,99.3702864,11.11483255,5.873644381,4.471692678,6.335213779,5.215655711,6.945179047
Gen155,Site1,Loc1,Year1,DS,R1,15,8,97.4944691,112.8511167,12.05865336,5.649438689,4.778448948,4.862092797,5.907764926,8.159812525
Gen156,Site1,Loc1,Year1,DS,R1,16,8,98.26309501,107.0318039,13.18797233,5.445122203,4.914778144,6.524186606,5.325025015,7.868453143
Gen157,Site1,Loc1,Year1,DS,R1,17,8,85.38298129,107.4528844,13.07905855,5.168683396,2.795223983,5.216374498,4.409043703,8.965112453
Gen158,Site1,Loc1,Year1,DS,R1,18,8,91.94166089,99.90442627,11.19614754,4.208015981,5.589712641,5.470687393,6.295202373,7.704040157
Gen159,Site1,Loc1,Year1,DS,R1,19,8,112.1430934,89.58476177,11.68496584,5.165708492,5.566307594,3.387254021,6.082174637,6.911161318
Gen160,Site1,Loc1,Year1,DS,R1,20,8,115.5061554,101.8501743,12.0863736,4.357503261,6.25046494,4.86550484,3.682981139,8.505935982
Gen161,Site1,Loc1,Year1,DS,R1,1,9,109.7606993,111.7761162,10.76868667,3.837119297,5.845226201,4.224458925,4.609323018,4.433536516
Gen162,Site1,Loc1,Year1,DS,R1,2,9,96.54503283,87.85890578,12.91071059,6.048048861,6.074742076,5.053429591,4.646460497,7.404151243
Gen163,Site1,Loc1,Year1,DS,R1,3,9,97.72644184,107.9534055,11.51045261,5.868070707,4.28715697,3.567544901,4.62612814,7.000471443
Gen164,Site1,Loc1,Year1,DS,R1,4,9,107.5398793,85.01239211,11.45353728,5.601643087,4.29488857,4.560698899,5.21178783,8.539280844
Gen165,Site1,Loc1,Year1,DS,R1,5,9,89.95377211,95.16035237,13.0909686,3.889873324,5.582331045,4.186095496,4.169417388,6.948379354
Gen166,Site1,Loc1,Year1,DS,R1,6,9,101.4719997,97.38221833,11.1253885,4.393523761,5.620856925,6.131090446,4.605194164,9.085457607
Gen167,Site1,Loc1,Year1,DS,R1,7,9,84.75026716,88.55747253,12.39718056,4.888875218,4.850340204,3.641347566,6.943485313,8.111618567
Gen168,Site1,Loc1,Year1,DS,R1,8,9,95.93760347,126.6129661,11.77905424,3.751921442,4.18308539,6.373275173,5.508840116,7.957125213
Gen169,Site1,Loc1,Year1,DS,R1,9,9,81.70126642,108.9550657,12.44660038,5.779181435,5.79310659,5.528033296,3.924616264,9.442120037
Gen170,Site1,Loc1,Year1,DS,R1,10,9,88.67726135,107.2787515,11.6754826,3.63440331,4.265976883,4.011729798,6.3997135,6.836602804
Gen171,Site1,Loc1,Year1,DS,R1,11,9,108.1915907,107.7017565,11.20033309,3.695399764,4.867197196,3.901022925,5.911004599,7.963590576
Gen172,Site1,Loc1,Year1,DS,R1,12,9,87.05551025,121.4246656,12.08902939,4.538537775,5.412169249,4.034898998,3.653611136,9.889397686
Gen173,Site1,Loc1,Year1,DS,R1,13,9,85.1446416,106.173226,10.41819096,4.507286667,4.757053068,6.877814376,4.642185249,8.178081615
Gen174,Site1,Loc1,Year1,DS,R1,14,9,94.7514307,97.68953338,10.68310882,4.978342234,5.894868809,5.456281487,4.315321451,9.806317863
Gen175,Site1,Loc1,Year1,DS,R1,15,9,95.11729732,112.4448651,12.62049357,5.399375898,3.472454222,3.736638465,5.917316468,8.249760213
Gen176,Site1,Loc1,Year1,DS,R1,16,9,109.1422533,98.06310512,10.36570002,4.304181447,5.675149285,3.61786524,5.288544689,10.36482052
Gen177,Site1,Loc1,Year1,DS,R1,17,9,96.59328758,102.2965601,11.86249599,4.542180905,4.441667058,3.491268704,4.005014465,8.342916298
Gen178,Site1,Loc1,Year1,DS,R1,18,9,108.9340526,82.11804479,12.09810085,6.599052689,6.713087324,5.217569549,5.232405383,6.491504104
Gen179,Site1,Loc1,Year1,DS,R1,19,9,111.9722888,96.68679355,11.06413296,5.667681622,4.54351563,5.51021033,7.178137712,8.09089541
Gen180,Site1,Loc1,Year1,DS,R1,20,9,92.88653469,88.22042085,11.48261624,3.854341161,4.951970926,5.996392558,3.829151676,9.831955895
Gen181,Site1,Loc1,Year1,DS,R1,1,10,128.1919457,81.09494693,12.2121048,4.567657414,3.820144025,5.59631521,5.436930065,8.249883186
Gen182,Site1,Loc1,Year1,DS,R1,2,10,92.93818729,95.58135184,12.22533856,4.621035633,5.577458249,5.110189329,5.408131874,8.577186275
