Gname,Site,Location,Year,Season,Rep,RowBlock,ColBlock,DFL,PH,TN,BLAST,BLS,BLB,TUNGRO,YLD
Gen40,Site1,Loc1,Year1,DS,R1,20,2,88.93187372,103.1905986,12.15168168,4.598047966,5.242561258,4.308921697,4.808549066,8.383699932
Gen41,Site1,Loc1,Year1,DS,R1,1,3,102.4888147,106.156684,13.03277983,4.446558179,3.610992041,5.750256848,6.291442188,8.896995221
Gen42,Site1,Loc1,Year1,DS,R1,2,3,104.2059321,112.6375678,13.4165151,4.8436335,4.261171716,6.942351176,4.913127181,8.341370665
Gen43,Site1,Loc1,Year1,DS,R1,3,3,99.76018601,101.4819342,12.86032454,4.458079621,5.583397677,5.499233,6.720840316,7.770821873
Gen44,Site1,Loc1,Year1,DS,R1,4,3,90.74209129,94.08303047,12.98587138,5.153424533,6.001787022,5.224668282,4.712114422,6.286080061
Gen45,Site1,Loc1,Year1,DS,R1,5,3,96.90767286,97.05336179,12.74943434,7.045664527,4.367880231,6.545432801,4.709915797,8.908991945
Gen46,Site1,Loc1,Year1,DS,R1,6,3,88.66072005,98.35059332,12.225719,5.087465026,6.227093022,4.013861321,5.645267555,8.696562181
Gen47,Site1,Loc1,Year1,DS,R1,7,3,91.11120839,98.51021976,10.7735768,4.760419125,4.321594568,4.58310169,6.724678397,7.562833508
Gen48,Site1,Loc1,Year1,DS,R1,8,3,97.60880049,91.32904435,12.91394457,3.633627592,4.298073911,4.362022452,2.668830999,7.591149105
Gen49,Site1,Loc1,Year1,DS,R1,9,3,104.1458242,111.9283076,11.47425163,5.302661259,4.685517263,6.617438299,5.584389804,8.959864998
Gen50,Site1,Loc1,Year1,DS,R1,10,3,90.01768903,78.6400087,10.87478363,6.323704584,5.709376768,4.239610198,3.531288524,7.931368898
Gen51,Site1,Loc1,Year1,DS,R1,11,3,87.00099718,103.7490901,11.09249967,4.451161651,4.987217744,6.999675434,4.771009706,8.452962201
Gen52,Site1,Loc1,Year1,DS,R1,12,3,108.1502655,93.88282704,12.31122898,5.572868941,4.786305247,4.505049191,6.733598787,7.924386769
Gen53,Site1,Loc1,Year1,DS,R1,13,3,77.96463588,92.28764375,11.32371411,6.086107037,4.886721184,3.573276478,5.113601967,8.134095719
Gen54,Site1,Loc1,Year1,DS,R1,14,3,112.8359162,95.74019911,11.28134153,5.858448033,6.211488169,4.554886838,4.991449617,8.713150827
Gen55,Site1,Loc1,Year1,DS,R1,15,3,87.32273411,81.43232634,12.58397617,4.359739236,4.780158437,3.795911303,5.703705738,7.324282074
Gen56,Site1,Loc1,Year1,DS,R1,16,3,111.6469972,90.76800719,13.32083151,5.460194416,5.020719898,4.6935978,5.272528497,7.183769441
Gen57,Site1,Loc1,Year1,DS,R1,17,3,97.0209493,92.42137939,14.20037094,3.37654225,5.57544928,2.715200151,3.959305031,6.37139803
Gen58,Site1,Loc1,Year1,DS,R1,18,3,101.8375501,109.033693,12.39348388,4.819600781,3.860438069,6.657016968,4.344563085,6.638837331
Gen59,Site1,Loc1,Year1,DS,R1,19,3,102.7451436,95.2778687,9.712534808,5.22512715,6.945131561,5.906878972,5.169022707,6.263573718
Gen60,Site1,Loc1,Year1,DS,R1,20,3,105.1829877,95.10358428,13.34626004,5.765524222,5.475493028,6.78320223,4.984508467,8.926553681
Gen61,Site1,Loc1,Year1,DS,R1,1,4,110.4670508,100.2153325,11.70022449,4.332208043,5.5056945,4.385561261,5.004018491,6.932684584
Gen62,Site1,Loc1,Year1,DS,R1,2,4,101.2440909,90.89362314,11.06561447,5.161664059,5.230152083,6.117544666,4.823513843,7.623290646
Gen63,Site1,Loc1,Year1,DS,R1,3,4,98.73159137,105.1046161,12.41174971,6.400142285,6.37412686,5.742385966,5.464300185,9.783919639
Gen64,Site1,Loc1,Year1,DS,R1,4,4,125.6234818,108.3377771,11.62423581,5.412181991,3.274971481,6.644119912,4.735757185,10.02289145
Gen65,Site1,Loc1,Year1,DS,R1,5,4,107.3012147,99.40778685,12.85051956,5.461079411,5.563783262,5.134816642,3.278666288,7.978169373
Gen66,Site1,Loc1,Year1,DS,R1,6,4,122.4319383,88.36427225,14.42959073,4.689611516,4.339395458,5.060941629,4.085747833,8.190358679
Gen67,Site1,Loc1,Year1,DS,R1,7,4,94.36319031,110.3926756,10.74750233,3.447831,3.924066871,6.637078176,5.362750403,7.987977465
Gen68,Site1,Loc1,Year1,DS,R1,8,4,102.4558305,90.3847294,10.72127635,6.508344483,4.002549824,5.519330586,4.386365216,9.016463989
Gen69,Site1,Loc1,Year1,DS,R1,9,4,110.6191776,96.27005006,13.1284267,4.129324475,3.671144761,4.068446961,7.304177011,7.422985783
Gen70,Site1,Loc1,Year1,DS,R1,10,4,100.2541491,99.47589508,11.22384556,5.284223542,5.608922328,4.623653193,4.016358831,7.95570964
Gen71,Site1,Loc1,Year1,DS,R1,11,4,99.02715802,106.0422026,11.81549138,5.531407479,6.754688177,6.682543131,3.938583517,7.11822287
Gen72,Site1,Loc1,Year1,DS,R1,12,4,90.89174813,119.4546193,11.42912115,4.448388595,3.168439543,6.821135314,3.773408103,7.845377699
Gen73,Site1,Loc1,Year1,DS,R1,13,4,115.6609361,108.0887935,13.05898532,5.612119451,6.141381003,5.119425978,5.666552486,8.593577673
Gen74,Site1,Loc1,Year1,DS,R1,14,4,103.2955823,91.0246752,10.77132309,3.973142819,5.802825966,4.346885531,6.154609496,7.01306111
Gen75,Site1,Loc1,Year1,DS,R1,15,4,107.9533803,90.93455785,11.77485114,6.224275479,6.304854031,6.652374584,3.139957986,9.27132516
Gen76,Site1,Loc1,Year1,DS,R1,16,4,88.19647558,91.65163328,12.10590646,6.1602499,3.202171237,5.276030814,5.214840648,7.365519264
Gen77,Site1,Loc1,Year1,DS,R1,17,4,98.68735465,107.4229442,11.3624559,5.069677496,5.692202698,5.968948665,4.875584602,8.350854114
Gen78,Site1,Loc1,Year1,DS,R1,18,4,94.5857242,97.82116465,11.94702366,5.127979413,4.313949471,6.685705138,5.961396056,6.215399353
Gen79,Site1,Loc1,Year1,DS,R1,19,4,104.9302675,100.1163487,12.17125927,4.288839532,4.731868936,6.270395061,5.207604415,7.760818487
Gen80,Site1,Loc1,Year1,DS,R1,20,4,101.7522708,98.82401436,13.26489134,4.332323032,4.580484508,6.167883327,6.604729839,10.02663527
Gen81,Site1,Loc1,Year1,DS,R1,1,5,102.9818999,110.1052718,12.99376959,5.515891128,4.627187491,4.960188811,4.925850828,6.666132698
Gen82,Site1,Loc1,Year1,DS,R1,2,5,98.66182417,101.2491936,13.36969206,4.87369064,3.853521081,6.327850461,3.862264613,9.512803125
Gen83,Site1,Loc1,Year1,DS,R1,3,5,75.46997036,95.29154837,13.3013899,4.800987862,5.381892503,4.430845705,6.427021731,7.357224381
Gen84,Site1,Loc1,Year1,DS,R1,4,5,94.95865632,115.4260406,11.30428578,4.491781926,4.333349148,5.781410172,6.370412543,8.879801048
Gen85,Site1,Loc1,Year1,DS,R1,5,5,96.84657446,108.1478924,12.05208406,4.527989735,4.399256938,5.687153704,4.979470337,7.985038077
Gen86,Site1,Loc1,Year1,DS,R1,6,5,87.55674732,105.2733095,13.64341872,5.584706011,4.104410242,3.14013302,4.774161793,6.950032601
Gen87,Site1,Loc1,Year1,DS,R1,7,5,93.68740372,99.48457974,12.22780643,6.597042195,4.225911307,4.815572297,4.00773032,7.886798027
Gen88,Site1,Loc1,Year1,DS,R1,8,5,105.6287834,107.5105681,10.68995098,5.307346452,3.715936043,5.316854306,6.29431243,7.350271043
Gen89,Site1,Loc1,Year1,DS,R1,9,5,96.48728486,103.2409525,11.86195623,3.977080297,4.939803924,2.609447752,4.087064034,8.562151421
Gen90,Site1,Loc1,Year1,DS,R1,10,5,102.1914922,93.78098261,11.3315851,4.441170569,5.416160025,4.251315598,5.703959641,7.99031522
Gen91,Site1,Loc1,Year1,DS,R1,11,5,90.96892702,84.61658587,11.2637443,4.058318174,4.466411011,3.747387474,3.587467509,8.490082171
Gen92,Site1,Loc1,Year1,DS,R1,12,5,95.56437746,110.0025764,11.94548408,7.319966661,6.183950573,5.83123208,6.275782929,6.440523537
Gen93,Site1,Loc1,Year1,DS,R1,13,5,87.05048121,94.66779926,10.47513396,4.486259606,3.332713437,5.900546273,3.735708705,7.0899759
Gen94,Site1,Loc1,Year1,DS,R1,14,5,110.7491149,112.3234628,12.4954096,6.047604917,4.642544824,4.963995782,5.594469262,7.678178204
Gen95,Site1,Loc1,Year1,DS,R1,15,5,105.7097243,97.18305586,12.75303445,5.062256482,4.692618894,4.61485577,4.09944514,8.093514323
Gen96,Site1,Loc1,Year1,DS,R1,16,5,92.20173276,113.3681905,11.15417488,4.500065268,4.729078358,5.330063738,4.343844104,9.289026579
Gen97,Site1,Loc1,Year1,DS,R1,17,5,95.47915447,104.8083269,11.40084086,6.918593505,5.547096281,4.964705066,3.651778498,4.7957586
Gen98,Site1,Loc1,Year1,DS,R1,18,5,86.39521436,90.77294123,11.69572526,7.160536584,5.257946501,5.963602588,3.177749191,9.268857044
Gen99,Site1,Loc1,Year1,DS,R1,19,5,102.1438876,101.9138817,15.09712009,5.956632885,5.135539756,3.910212818,4.627857687,6.637180273
Gen100,Site1,Loc1,Year1,DS,R1,20,5,103.3668843,100.3011997,13.05437547,4.296690285,7.5750013,4.051664146,5.383529531,7.793642713
Gen101,Site1,Loc1,Year1,DS,R1,1,6,109.8702798,86.22053827,10.83536122,3.422987921,5.385079065,5.64125351,5.469304415,8.04471484
Gen102,Site1,Loc1,Year1,DS,R1,2,6,93.60629979,109.4973141,9.728219666,5.597997372,4.974224022,5.831394449,2.235247068,8.626749598
Gen103,Site1,Loc1,Year1,DS,R1,3,6,115.2973862,86.2418085,11.31328875,5.829273838,4.769901912,5.021554572,4.10101994,7.369798482
Gen104,Site1,Loc1,Year1,DS,R1,4,6,106.6577853,109.7799445,11.65878763,4.974700304,6.681971803,6.748653273,5.31047637,8.196386967
Gen105,Site1,Loc1,Year1,DS,R1,5,6,91.83460145,96.89116554,13.56733801,5.141373112,4.066006142,5.330355776,5.689873765,9.577153637
Gen106,Site1,Loc1,Year1,DS,R1,6,6,107.5279847,112.3619511,11.79264485,4.406142698,4.282012646,5.807228854,3.668062163,7.734286416
Gen107,Site1,Loc1,Year1,DS,R1,7,6,105.7102941,114.7021014,15.23913024,5.489692049,4.883826357,6.715172371,6.045378711,6.760686569
Gen108,Site1,Loc1,Year1,DS,R1,8,6,95.58053474,103.0681641,12.96210351,4.455117677,5.966340531,6.25377658,3.657636442,7.695516102
Gen109,Site1,Loc1,Year1,DS,R1,9,6,95.50207299,102.1436976,10.6608956,5.637412743,5.54307839,4.589700055,2.874456712,9.554124277
Gen110,Site1,Loc1,Year1,DS,R1,10,6,102.4873915,83.19378682,12.11881558,4.873918609,5.094394068,5.975325001,4.66239671,9.365921301
Gen111,Site1,Loc1,Year1,DS,R1,11,6,92.50199441,93.42658511,11.76985239,4.287324372,3.30273026,5.815152165,3.589409468,8.858705513
Gen112,Site1,Loc1,Year1,DS,R1,12,6,105.3034592,96.1825259,13.68433135,4.71700387,5.744347427,3.353799781,4.994820832,8.848679045
Gen113,Site1,Loc1,Year1,DS,R1,13,6,102.6810126,97.70121397,12.67138608,5.810982489,6.21791937,5.003133213,3.821590347,5.751784168
Gen114,Site1,Loc1,Year1,DS,R1,14,6,85.8136498,78.78517309,10.63134185,5.335865039,3.745357857,3.504878379,6.286566117,8.050325135
Gen115,Site1,Loc1,Year1,DS,R1,15,6,112.3450611,92.65769463,11.68741483,5.498345658,4.339169752,4.041233007,3.895714998,8.934857333
Gen116,Site1,Loc1,Year1,DS,R1,16,6,106.002409,89.37297073,12.32083028,4.81188719,5.49660107,6.228119907,5.476131751,8.775766847
Gen117,Site1,Loc1,Year1,DS,R1,17,6,96.00298821,105.0106033,10.86679128,6.100041024,5.464464435,4.109711055,6.119925329,7.23548946
Gen118,Site1,Loc1,Year1,DS,R1,18,6,95.65414146,88.64200623,11.98052738,6.112148456,3.901051456,3.759331569,4.7989013,6.027591057
Gen119,Site1,Loc1,Year1,DS,R1,19,6,95.84536283,96.71496088,13.02069794,6.119265954,2.502724891,6.885653277,6.764052088,9.27979865
Gen120,Site1,Loc1,Year1,DS,R1,20,6,103.3111067,88.00953188,10.32373675,3.12688097,4.644986143,4.636399533,2.80968827,7.935430967
Gen121,Site1,Loc1,Year1,DS,R1,1,7,92.35732819,94.12403574,11.41447834,5.254013257,6.150598323,5.482124712,4.402087339,8.465344689
Gen122,Site1,Loc1,Year1,DS,R1,2,7,103.1088232,107.8568796,9.002873491,5.972689748,4.616951256,5.31769268,5.991957171,8.617132702
Gen123,Site1,Loc1,Year1,DS,R1,3,7,96.62430238,95.61004247,13.55246699,6.860650739,5.632858259,3.802764733,4.174508968,6.079376143
Gen124,Site1,Loc1,Year1,DS,R1,4,7,104.4274429,100.4803001,12.80983981,4.499341917,3.503393266,3.483010728,3.905928092,7.947918511
Gen125,Site1,Loc1,Year1,DS,R1,5,7,108.05071,100.5929821,12.29072278,4.194720028,6.544701192,6.180805353,5.965895653,7.420717962
Gen126,Site1,Loc1,Year1,DS,R1,6,7,107.8207068,93.24177328,10.76506394,4.576922718,5.346786796,6.495286965,4.621101956,7.291535861
Gen127,Site1,Loc1,Year1,DS,R1,7,7,101.2642238,94.58073648,13.67517786,5.025254863,4.588301884,4.635865091,7.285489159,8.979538069
Gen128,Site1,Loc1,Year1,DS,R1,8,7,86.07202572,84.35630011,11.48373187,4.350459961,5.062007652,5.084681405,3.841876381,7.959181385
Gen129,Site1,Loc1,Year1,DS,R1,9,7,82.28738128,96.11579818,12.36906393,6.179372433,5.051218152,4.710239083,5.899445328,7.975296579
Gen130,Site1,Loc1,Year1,DS,R1,10,7,97.48059474,90.8472296,11.62117292,5.536238781,5.02275993,4.066370914,4.842478128,8.459807733
Gen131,Site1,Loc1,Year1,DS,R1,11,7,132.3350473,107.133483,13.40179881,4.859354809,5.658615698,6.548908161,5.960256548,10.0651894
Gen132,Site1,Loc1,Year1,DS,R1,12,7,105.2464558,96.99338834,12.61819949,4.896471853,7.238366641,3.219773994,3.254497358,7.689671256
Gen133,Site1,Loc1,Year1,DS,R1,13,7,109.7201822,112.2399256,11.6392935,6.129989507,4.901892045,5.004797011,5.002358895,7.687429197
Gen134,Site1,Loc1,Year1,DS,R1,14,7,101.4670911,106.9907606,13.30174699,4.817993425,4.678632705,6.744806403,5.870451853,8.463050842
Gen135,Site1,Loc1,Year1,DS,R1,15,7,96.72772,76.01154473,12.06385995,4.011228612,6.257936455,3.357869287,5.828316397,8.172328731
Gen136,Site1,Loc1,Year1,DS,R1,16,7,89.98317145,87.80759208,11.71509427,4.437974814,5.013263918,4.486722708,6.399828224,9.686260668
Gen137,Site1,Loc1,Year1,DS,R1,17,7,112.0777319,105.8106667,8.777271795,5.266921427,4.223720985,4.505868691,6.946422984,9.462437715
Gen138,Site1,Loc1,Year1,DS,R1,18,7,86.75430665,89.59562217,11.46377421,4.253324577,6.251687868,4.622216121,5.538345822,7.084154967
Gen139,Site1,Loc1,Year1,DS,R1,19,7,109.4059203,89.09155657,10.97504327,5.510471333,4.40779611,5.350340505,5.720537404,7.672553055
Gen140,Site1,Loc1,Year1,DS,R1,20,7,112.738867,91.82371036,11.32976714,3.43357199,4.323823678,4.210678894,4.985636038,6.250900062
Gen141,Site1,Loc1,Year1,DS,R1,1,8,110.9224798,92.69678062,12.38990412,6.262241275,5.160283556,3.184849718,4.244889633,8.632671796
Gen142,Site1,Loc1,Year1,DS,R1,2,8,102.8709174,100.0144195,11.94629877,5.862714015,6.026335021,5.223596047,5.208469987,9.312720206
Gen143,Site1,Loc1,Year1,DS,R1,3,8,99.94776155,83.64965124,11.06414654,4.227938391,3.740854729,2.689306793,4.314945041,7.900651741
Gen144,Site1,Loc1,Year1,DS,R1,4,8,93.69314405,89.54025974,13.60152955,6.552610421,4.265867378,6.080053544,5.337863422,7.701556271
Gen145,Site1,Loc1,Year1,DS,R1,5,8,102.9718483,115.7502892,12.82213039,4.120468945,4.299684664,4.41811847,5.460683486,8.319037454
Gen146,Site1,Loc1,Year1,DS,R1,6,8,103.8606788,103.7574454,13.51217238,3.784364918,4.798204691,2.905904624,4.588899854,8.818957851
Gen147,Site1,Loc1,Year1,DS,R1,7,8,87.31081041,113.7682474,13.18839182,4.320148057,5.317512494,4.958402624,5.357385829,8.264548511
Gen148,Site1,Loc1,Year1,DS,R1,8,8,107.0478434,102.6617884,13.0923628,5.184167711,4.251875179,2.838982228,4.790876866,9.300236855
Gen149,Site1,Loc1,Year1,DS,R1,9,8,106.8212578,87.40819994,13.48791003,6.43379469,6.610053199,5.292969094,6.20444033,8.965151774
Gen150,Site1,Loc1,Year1,DS,R1,10,8,113.6267337,106.7257705,13.20189978,6.455971752,4.388459656,6.727833644,5.315948722,9.686581831
Gen151,Site1,Loc1,Year1,DS,R1,11,8,84.76114537,109.0047167,12.6846626,5.509839101,6.294330977,2.095308413,6.978085685,7.823983
Gen152,Site1,Loc1,Year1,DS,R1,12,8,112.4051042,111.5118621,11.5250284,4.644052534,6.445139033,5.165664116,6.919376253,6.673139802
Gen153,Site1,Loc1,Year1,DS,R1,13,8,109.1560763,82.06902748,12.07071016,5.700499103,3.906303872,4.644952903,4.274215234,7.800284819
Gen154,Site1,Loc1,Year1,DS,R1,14,8,87.62700557,106.7209514,11.01593759,4.913533519,4.001952388,6.030803987,4.79805441,5.334809127
Gen155,Site1,Loc1,Year1,DS,R1,15,8,92.69762432,114.301811,12.22295448,6.146184478,4.502241283,4.548080227,4.649101541,9.396869948
Gen156,Site1,Loc1,Year1,DS,R1,16,8,92.70917915,111.5687084,10.94517724,3.694810931,4.873790009,3.946195451,5.596914978,6.320577932
Gen157,Site1,Loc1,Year1,DS,R1,17,8,111.3711153,111.1344176,10.85514611,4.754255386,6.033228988,5.458652038,4.959805285,8.235700717
Gen158,Site1,Loc1,Year1,DS,R1,18,8,104.8405337,94.908461,11.1675466,4.447199151,5.26938293,5.542350431,4.724614232,7.645265104
Gen159,Site1,Loc1,Year1,DS,R1,19,8,95.53920505,82.09244096,11.99254537,5.68586252,4.09635499,6.386705093,6.227318436,9.011351507
Gen160,Site1,Loc1,Year1,DS,R1,20,8,103.0874845,93.56339711,10.55350276,4.649079753,7.089183774,3.927125658,4.228516757,6.909400757
Gen161,Site1,Loc1,Year1,DS,R1,1,9,91.21712388,95.44899302,11.42922548,5.751690666,4.257052724,4.938199577,5.404418049,7.633203667
Gen162,Site1,Loc1,Year1,DS,R1,2,9,109.8056358,92.91360978,12.06524308,5.405925292,5.105490913,5.642632556,4.068413407,7.859818012
Gen163,Site1,Loc1,Year1,DS,R1,3,9,101.6607926,89.49268032,10.36509333,5.893109902,5.472946671,4.970465947,4.459858872,7.73787828
Gen164,Site1,Loc1,Year1,DS,R1,4,9,85.87092742,109.2096394,12.72464856,4.479571865,3.091309909,4.266296233,5.824572326,7.718605702
Gen165,Site1,Loc1,Year1,DS,R1,5,9,94.99261495,110.8024204,11.05235122,6.66670788,4.965952852,4.664528749,5.582751849,7.0148227
Gen166,Site1,Loc1,Year1,DS,R1,6,9,94.79664281,100.9672629,10.59102281,5.072441617,4.766193693,6.131506159,5.020213213,8.554273444
Gen167,Site1,Loc1,Year1,DS,R1,7,9,90.42293366,104.2247055,10.99270525,5.119993331,3.689484805,5.947485395,5.916840753,9.000829688
Gen168,Site1,Loc1,Year1,DS,R1,8,9,82.74550582,110.61895,11.54364996,5.710874471,6.649197058,3.994915814,4.213995257,7.906899205
Gen169,Site1,Loc1,Year1,DS,R1,9,9,100.3652411,104.0050559,11.80142204,4.5669443,4.595047269,3.596639799,5.850432714,7.732087645
Gen170,Site1,Loc1,Year1,DS,R1,10,9,99.41495632,97.88195356,13.31015074,5.199059738,5.247391588,3.884880145,6.030983581,7.277250121
Gen171,Site1,Loc1,Year1,DS,R1,11,9,114.1785476,102.1874954,11.48005587,3.049710602,4.855999374,4.559707705,4.919101553,8.200330948
Gen172,Site1,Loc1,Year1,DS,R1,12,9,98.15354288,91.22818766,13.12679236,4.05071218,5.324706486,4.341459236,1.575910488,7.354459866
Gen173,Site1,Loc1,Year1,DS,R1,13,9,98.68313258,91.15113194,12.13155372,5.44122281,4.942580522,3.695282387,4.350767924,7.342604257
Gen174,Site1,Loc1,Year1,DS,R1,14,9,109.8619989,102.4436099,11.59435677,4.214847612,4.529068046,3.657785171,5.839100411,8.446957117
Gen175,Site1,Loc1,Year1,DS,R1,15,9,74.03324458,104.9840526,12.87879024,3.639102855,5.090638897,4.373969012,4.323174728,7.678310445
Gen176,Site1,Loc1,Year1,DS,R1,16,9,107.5101138,101.4728315,11.36194618,6.332876304,5.893189322,4.605140676,5.783671316,7.497463755
Gen177,Site1,Loc1,Year1,DS,R1,17,9,96.15621128,108.8685248,11.91319489,3.928703265,4.502799329,5.051028773,4.385080909,7.762045449
Gen178,Site1,Loc1,Year1,DS,R1,18,9,97.12296525,85.98872876,11.77754305,4.242991242,6.086838465,4.320919386,5.877037581,6.743980372
Gen179,Site1,Loc1,Year1,DS,R1,19,9,104.3846101,115.5295082,11.28909728,6.467333464,6.048525576,4.786287651,4.134302801,9.629160179
Gen180,Site1,Loc1,Year1,DS,R1,20,9,93.92986406,112.9140648,10.85644086,4.506637681,5.046409485,7.001792577,3.073268137,7.572792021
Gen181,Site1,Loc1,Year1,DS,R1,1,10,102.4616039,90.30964022,13.8498124,4.352641983,4.243604444,7.406005463,4.73033257,7.379649143
Gen182,Site1,Loc1,Year1,DS,R1,2,10,101.1662388,108.900874,12.21198907,6.047843039,4.251635127,4.575556552,3.924149425,7.961335381
