Gname,Site,Location,Year,Season,Rep,RowBlock,ColBlock,DFL,PH,TN,BLAST,BLS,BLB,TUNGRO,YLD
Gen42,Site3,Loc3,Year1,DS,R1,2,3,99.36268398,105.4455588,12.80443771,3.943195334,5.840044976,4.743302648,4.164623533,8.697657919
Gen43,Site3,Loc3,Year1,DS,R1,3,3,108.1344035,101.733529,11.71910236,4.039091456,6.152111443,4.755474096,6.000279685,8.025297607
Gen44,Site3,Loc3,Year1,DS,R1,4,3,114.7695506,109.234756,11.28594775,5.723884137,5.439439207,4.485667008,4.747471259,8.92740933
Gen45,Site3,Loc3,Year1,DS,R1,5,3,88.02360192,81.57154797,13.39844032,5.3360699,4.726672457,3.242143066,4.878330189,7.416954653
Gen46,Site3,Loc3,Year1,DS,R1,6,3,86.8070065,98.17026239,12.50727714,5.043724156,6.278795664,4.37344049,4.561164823,8.350363093
Gen47,Site3,Loc3,Year1,DS,R1,7,3,107.0449402,107.4371123,13.10755014,3.485231299,5.106059101,6.533223043,5.349079039,7.882585447
Gen48,Site3,Loc3,Year1,DS,R1,8,3,107.3749541,104.1351747,13.67107677,4.654951078,5.592734906,6.514234403,6.829649317,9.495143643
Gen49,Site3,Loc3,Year1,DS,R1,9,3,92.65780583,98.8222788,14.22865157,6.647955072,3.6454661,5.709639352,5.511441376,7.797893923
Gen50,Site3,Loc3,Year1,DS,R1,10,3,119.804714,97.20878757,11.57213816,5.447883474,5.362397209,5.099261672,5.587039292,6.948835786
Gen51,Site3,Loc3,Year1,DS,R1,11,3,97.60289088,99.1001016,11.12917217,2.992890444,4.557226006,3.439959089,4.657437383,7.224545781
Gen52,Site3,Loc3,Year1,DS,R1,12,3,102.6345346,81.66241934,11.59318086,5.461296401,5.120918323,5.622840325,4.513824173,9.120233503
Gen53,Site3,Loc3,Year1,DS,R1,13,3,85.08519555,78.07812375,12.15765734,3.493764137,5.664962165,4.17254354,6.104784876,7.431078882
Gen54,Site3,Loc3,Year1,DS,R1,14,3,114.5270152,100.8588483,10.98426577,4.514177137,7.350090651,3.524309068,4.768227698,9.246941751
Gen55,Site3,Loc3,Year1,DS,R1,15,3,89.67396296,109.5418953,12.54996109,4.934659269,5.211435838,4.993043,5.64234099,7.963524391
Gen56,Site3,Loc3,Year1,DS,R1,16,3,84.18325652,100.7018336,11.80202016,5.779129692,4.179844984,5.455651087,5.233855957,7.082508343
Gen57,Site3,Loc3,Year1,DS,R1,17,3,111.3493511,101.3189067,10.76044984,5.471201861,3.087139638,4.106735785,4.722472384,8.122905741
Gen58,Site3,Loc3,Year1,DS,R1,18,3,82.10466975,89.1168485,12.12653613,5.811850799,5.463195618,4.16464683,5.201138197,5.817565804
Gen59,Site3,Loc3,Year1,DS,R1,19,3,111.7849628,102.9299002,13.05457771,3.303632683,4.593004832,6.411561981,3.90486748,7.18724993
Gen60,Site3,Loc3,Year1,DS,R1,20,3,105.763593,99.08492085,9.694438202,4.483416455,4.498566762,3.483536046,3.558038217,8.955835154
Gen61,Site3,Loc3,Year1,DS,R1,1,4,95.84462052,97.14926329,13.19761228,4.907999329,4.575365459,6.159050041,4.882574139,9.122036433
Gen62,Site3,Loc3,Year1,DS,R1,2,4,107.6552521,96.69352117,12.57627388,4.430651202,5.956102708,4.833579941,6.741366341,8.38704491
Gen63,Site3,Loc3,Year1,DS,R1,3,4,114.4404916,101.2857888,12.95942882,5.200662691,5.887231,6.987966326,5.240353155,8.095557591
Gen64,Site3,Loc3,Year1,DS,R1,4,4,107.2775529,97.76022849,11.28337564,6.222468349,4.83955422,6.037408049,4.450543233,7.524991873
Gen65,Site3,Loc3,Year1,DS,R1,5,4,110.2835063,99.34434174,11.55859402,6.429621503,5.413047868,3.96790125,4.757850018,7.042153711
Gen66,Site3,Loc3,Year1,DS,R1,6,4,105.0512535,97.23816084,12.43639277,4.638670218,4.804200071,5.570516611,5.350456401,8.937721209
Gen67,Site3,Loc3,Year1,DS,R1,7,4,88.38865462,95.345465,11.02101509,3.038903724,4.304063687,5.357149144,4.641240652,5.823888391
Gen68,Site3,Loc3,Year1,DS,R1,8,4,92.10182964,107.4124118,11.5369578,7.289145419,2.735191181,5.998546684,5.925797938,6.966069033
Gen69,Site3,Loc3,Year1,DS,R1,9,4,89.66546397,106.4933399,13.12536405,4.752912116,2.962219745,3.10599524,6.458424009,8.696450418
Gen70,Site3,Loc3,Year1,DS,R1,10,4,95.29785294,102.1351427,11.89195889,6.573041897,4.582758142,5.79091233,4.943979176,6.359480611
Gen71,Site3,Loc3,Year1,DS,R1,11,4,95.26775087,79.77668844,11.33461191,3.495553365,5.852746053,4.353344241,4.389826035,7.957104254
Gen72,Site3,Loc3,Year1,DS,R1,12,4,104.8127188,101.2688711,15.14621232,4.702237751,5.602295443,4.755099611,5.198335177,8.853492623
Gen73,Site3,Loc3,Year1,DS,R1,13,4,102.2515483,89.78568258,11.19536202,5.507755322,5.263488985,4.703862049,6.67939779,7.056182553
Gen74,Site3,Loc3,Year1,DS,R1,14,4,96.38320178,89.2165755,11.54019136,4.244504006,4.714593939,4.985648648,5.302265068,7.692113982
Gen75,Site3,Loc3,Year1,DS,R1,15,4,95.78090083,93.63782835,12.37788553,6.698435101,4.065761793,7.343455885,5.369040961,7.443201609
Gen76,Site3,Loc3,Year1,DS,R1,16,4,112.930336,94.93996245,15.41407744,4.472675362,4.624681635,6.387580279,3.635417567,6.627867887
Gen77,Site3,Loc3,Year1,DS,R1,17,4,119.9897763,109.5521624,10.02437648,3.824990013,3.814671778,3.125176643,4.285499145,8.104666098
Gen78,Site3,Loc3,Year1,DS,R1,18,4,92.0683995,109.4650184,12.21434075,3.999299683,5.396644307,4.816919724,5.248685846,7.424383319
Gen79,Site3,Loc3,Year1,DS,R1,19,4,104.432846,111.6414865,11.30620243,3.963073885,5.418719521,5.351242718,4.784598325,8.110219885
Gen80,Site3,Loc3,Year1,DS,R1,20,4,93.18102073,103.2406277,12.92859129,3.969120581,4.402703223,5.444465739,4.491988052,7.833205411
Gen81,Site3,Loc3,Year1,DS,R1,1,5,94.2420915,96.2795166,11.9174326,6.103290153,5.07731668,4.679299008,6.433620899,8.223605172
Gen82,Site3,Loc3,Year1,DS,R1,2,5,97.17383382,113.7059773,10.99537219,6.581671428,6.349802501,4.52999062,6.088454145,7.380750658
Gen83,Site3,Loc3,Year1,DS,R1,3,5,87.76414138,89.905704,11.08116847,5.018297086,4.292411142,5.261419729,6.518079204,7.889502749
Gen84,Site3,Loc3,Year1,DS,R1,4,5,110.3621,99.02927087,12.04404166,4.40459273,4.820866006,4.270774575,4.625578465,7.528301127
Gen85,Site3,Loc3,Year1,DS,R1,5,5,94.51027056,105.3669608,12.10269273,4.00262923,5.442112435,3.859921214,5.921448221,7.527522105
Gen86,Site3,Loc3,Year1,DS,R1,6,5,110.8666032,100.523612,12.92538169,6.110894956,5.180320633,4.058358872,2.917727696,7.896563084
Gen87,Site3,Loc3,Year1,DS,R1,7,5,105.1168337,94.53616017,10.45842546,5.307642088,5.755434796,5.81183808,5.396565951,7.790433554
Gen88,Site3,Loc3,Year1,DS,R1,8,5,96.4034852,100.3379007,10.42005443,4.587272,5.860111258,4.804178011,3.727151313,6.079057587
Gen89,Site3,Loc3,Year1,DS,R1,9,5,99.88265374,96.73061827,11.33584325,3.092916903,3.254545553,3.740566604,4.457348625,7.072825739
Gen90,Site3,Loc3,Year1,DS,R1,10,5,99.83950622,100.9741702,11.26119689,4.16604304,5.785485901,4.693599443,6.077117144,5.831246904
Gen91,Site3,Loc3,Year1,DS,R1,11,5,105.8354796,100.5552617,12.31942293,4.435283397,4.454605162,6.215236359,4.607073135,9.281605237
Gen92,Site3,Loc3,Year1,DS,R1,12,5,85.22865203,95.91133336,11.59117749,4.827228583,5.767006337,6.047466388,4.542409605,8.905810095
Gen93,Site3,Loc3,Year1,DS,R1,13,5,95.69350254,85.8507567,12.42620613,5.366275665,4.975764862,2.626616987,5.680492086,9.044843917
Gen94,Site3,Loc3,Year1,DS,R1,14,5,110.1687384,91.43383665,12.23430223,5.318638049,3.54294406,5.877023482,5.892459762,7.728236035
Gen95,Site3,Loc3,Year1,DS,R1,15,5,110.2205472,107.2383236,11.61457686,5.673395764,6.16103983,3.943634151,5.046121311,7.490236449
Gen96,Site3,Loc3,Year1,DS,R1,16,5,101.6515597,91.4830318,11.74475363,4.624365391,3.427901711,6.058838711,4.022254067,9.566275433
Gen97,Site3,Loc3,Year1,DS,R1,17,5,88.1994113,83.52820128,10.4083955,3.261895211,4.040936252,4.928902789,4.677906237,9.628626814
Gen98,Site3,Loc3,Year1,DS,R1,18,5,118.0820421,111.9352384,13.78677793,4.436614875,3.876789664,5.237034587,3.354739645,9.476075058
Gen99,Site3,Loc3,Year1,DS,R1,19,5,117.2839434,90.3783417,11.3982479,5.545422215,4.712630951,5.410282795,6.529327244,8.141235144
Gen100,Site3,Loc3,Year1,DS,R1,20,5,108.9139964,86.78086268,10.40568047,3.92699865,4.583019992,4.605191486,6.11416356,6.676780551
Gen101,Site3,Loc3,Year1,DS,R1,1,6,109.5824708,100.7599522,10.91434235,4.636255357,5.191700878,6.450852874,3.959391095,9.746009773
Gen102,Site3,Loc3,Year1,DS,R1,2,6,106.3934047,98.49129288,10.95220066,5.510411055,4.228615875,3.651435337,5.404870535,5.500686343
Gen103,Site3,Loc3,Year1,DS,R1,3,6,110.3497488,88.23044574,11.08229747,3.629482551,4.984678699,5.480120131,6.603983553,6.936900215
Gen104,Site3,Loc3,Year1,DS,R1,4,6,96.68492468,85.82332564,12.61401646,4.18758737,5.329203858,3.60037494,3.53761478,8.448987257
Gen105,Site3,Loc3,Year1,DS,R1,5,6,86.35432921,106.7309941,9.266423635,5.853258448,6.833205421,3.694218255,4.574010282,7.762146482
Gen106,Site3,Loc3,Year1,DS,R1,6,6,122.1308761,106.4356978,11.43839382,3.601711125,4.527341145,5.714457647,2.860067919,8.586434815
Gen107,Site3,Loc3,Year1,DS,R1,7,6,97.38538366,102.8817544,11.27957027,2.332088982,4.543021137,3.894505626,4.585383989,8.147575554
Gen108,Site3,Loc3,Year1,DS,R1,8,6,92.99842903,105.0865407,10.87661372,6.251879527,5.039779724,5.872603122,5.596295881,8.074069301
Gen109,Site3,Loc3,Year1,DS,R1,9,6,97.63389506,94.89617038,12.02985324,4.536027893,5.015809468,5.161408456,5.752565504,6.508541285
Gen110,Site3,Loc3,Year1,DS,R1,10,6,109.4153004,99.11619008,9.895544593,3.459438525,3.883421436,4.711147439,6.376167955,8.47728934
Gen111,Site3,Loc3,Year1,DS,R1,11,6,105.9321633,119.0523065,12.98185699,5.261221974,5.026609892,4.330719417,3.654764268,6.18439117
Gen112,Site3,Loc3,Year1,DS,R1,12,6,89.21678749,95.43822001,12.165442,5.669351954,5.230638511,4.437349826,5.411577852,7.560003476
Gen113,Site3,Loc3,Year1,DS,R1,13,6,104.8143952,81.69607822,11.51346729,6.682239093,4.665099346,5.423811155,2.564623986,7.253251862
Gen114,Site3,Loc3,Year1,DS,R1,14,6,99.35800188,110.2125797,11.64454617,5.892581863,5.65876645,5.945591994,5.833938318,7.778772849
Gen115,Site3,Loc3,Year1,DS,R1,15,6,108.0338474,106.0627637,11.14698188,5.370894941,4.623603813,6.313836203,4.625370765,7.091173385
Gen116,Site3,Loc3,Year1,DS,R1,16,6,95.43517071,114.6150686,11.76252818,3.646912281,6.306096802,6.64585954,5.83687323,7.545274514
Gen117,Site3,Loc3,Year1,DS,R1,17,6,107.1876803,93.2266809,11.52528814,4.579377889,6.100718311,5.703988611,3.975317387,7.958311607
Gen118,Site3,Loc3,Year1,DS,R1,18,6,86.96889812,109.4884038,11.31908433,4.442049182,4.533166478,3.828723048,6.158171457,8.056846599
Gen119,Site3,Loc3,Year1,DS,R1,19,6,90.14313388,92.98582235,10.52654724,7.140981635,3.191197188,5.74774093,5.017671515,9.781887385
Gen120,Site3,Loc3,Year1,DS,R1,20,6,107.6081252,104.5013816,11.8755795,5.460006173,5.623585642,5.725124189,5.897622391,8.061346895
Gen121,Site3,Loc3,Year1,DS,R1,1,7,74.84644534,113.2891603,12.50551827,5.407602315,5.784967126,3.951373093,3.922251193,6.519943894
Gen122,Site3,Loc3,Year1,DS,R1,2,7,105.7317638,91.13412231,10.5483744,4.145892563,5.696266865,5.865114157,4.395047818,8.498463372
Gen123,Site3,Loc3,Year1,DS,R1,3,7,114.25866,107.1918261,11.53474443,6.470694946,3.981470841,3.449267245,6.826156523,7.855131353
Gen124,Site3,Loc3,Year1,DS,R1,4,7,96.93460358,97.99365466,13.24759458,2.827144189,3.950072187,6.8061427,4.341483664,7.500679927
Gen125,Site3,Loc3,Year1,DS,R1,5,7,106.3439303,85.52118522,11.80076849,4.934312112,4.385299367,5.25296899,4.640659389,8.126945743
Gen126,Site3,Loc3,Year1,DS,R1,6,7,118.7322415,95.36212356,14.05198971,4.902683801,4.948649511,5.878351906,4.443652244,9.782886113
Gen127,Site3,Loc3,Year1,DS,R1,7,7,99.66829264,116.3971767,10.87655926,5.07797599,6.490667849,5.247965888,4.748432437,8.348116146
Gen128,Site3,Loc3,Year1,DS,R1,8,7,104.193658,105.8341201,12.92735426,6.000519894,5.192104471,4.685876466,6.498774619,5.120793549
Gen129,Site3,Loc3,Year1,DS,R1,9,7,109.0654108,99.52153267,11.41968677,3.705155803,6.232447983,4.098324053,4.220978666,9.398756968
Gen130,Site3,Loc3,Year1,DS,R1,10,7,113.05247,84.92351415,13.78926135,3.221499878,4.444386834,3.563114475,4.999219386,8.586188063
Gen131,Site3,Loc3,Year1,DS,R1,11,7,88.62634182,83.52119951,12.83394038,6.212724527,4.552016096,6.031646847,5.027011195,9.078107164
Gen132,Site3,Loc3,Year1,DS,R1,12,7,95.03606209,100.1857871,11.50047372,4.004903683,4.895340084,3.817338397,5.627464762,8.684658281
Gen133,Site3,Loc3,Year1,DS,R1,13,7,95.25167063,109.2869781,12.50216291,5.053087006,5.567660188,4.46389978,5.206236394,6.003139399
Gen134,Site3,Loc3,Year1,DS,R1,14,7,83.22539722,98.05992487,11.09944292,5.344462552,4.658092521,3.064098528,2.94630167,9.298739248
Gen135,Site3,Loc3,Year1,DS,R1,15,7,82.89372495,89.82395528,10.65795373,4.452831822,6.179419824,5.707123214,5.901356872,7.552739629
Gen136,Site3,Loc3,Year1,DS,R1,16,7,113.1548958,101.5917569,12.09969149,5.851029453,5.420487736,4.921316191,4.637681105,9.158972259
Gen137,Site3,Loc3,Year1,DS,R1,17,7,95.15288566,104.8515865,13.03821032,4.97018333,7.502667223,5.478744081,4.983298738,7.993035121
Gen138,Site3,Loc3,Year1,DS,R1,18,7,75.94982109,90.94367924,11.11450634,4.588021054,4.482587327,6.311621325,5.853807977,8.920425934
Gen139,Site3,Loc3,Year1,DS,R1,19,7,101.1116711,88.9176918,12.22327799,5.323444863,3.856790165,4.676517052,3.126999235,8.373462688
Gen140,Site3,Loc3,Year1,DS,R1,20,7,78.12357913,79.6231632,11.30176869,4.353758008,6.896590884,4.742769049,4.673799186,8.039280418
Gen141,Site3,Loc3,Year1,DS,R1,1,8,104.4125577,89.85236021,11.9209579,5.362185617,5.497679605,4.11382701,4.46419839,8.063951203
Gen142,Site3,Loc3,Year1,DS,R1,2,8,102.4016864,92.69436394,11.94555652,4.808031326,5.402357485,5.320506204,2.650783041,7.135112444
Gen143,Site3,Loc3,Year1,DS,R1,3,8,98.44315039,88.15036543,10.32560599,3.872755107,5.060728874,4.726789296,4.560652854,8.298643288
Gen144,Site3,Loc3,Year1,DS,R1,4,8,97.30750978,88.85395779,12.85031295,3.805217943,5.824995039,5.327985919,8.072242434,8.341883671
Gen145,Site3,Loc3,Year1,DS,R1,5,8,79.77679204,98.25860812,12.20285923,6.460123683,4.857670327,3.723206981,6.187854626,7.006137833
Gen146,Site3,Loc3,Year1,DS,R1,6,8,95.68164024,98.61412148,10.01893573,5.896113661,4.306135539,4.902661657,3.423437696,7.397926781
Gen147,Site3,Loc3,Year1,DS,R1,7,8,100.9923171,80.07135756,10.92079521,5.466198523,5.401989538,4.809715778,4.924008599,6.667663608
Gen148,Site3,Loc3,Year1,DS,R1,8,8,93.73975918,104.7575957,13.36697972,4.865033638,6.995216461,4.548229465,4.118558968,6.951470381
Gen149,Site3,Loc3,Year1,DS,R1,9,8,102.2296836,112.675692,11.96799545,3.64933169,6.137576174,5.438635022,3.917834918,9.125356506
Gen150,Site3,Loc3,Year1,DS,R1,10,8,109.2479006,90.33026082,13.24290153,4.248401548,4.441061493,5.377898099,5.046624394,8.940143533
Gen151,Site3,Loc3,Year1,DS,R1,11,8,120.573118,109.5639536,11.32315799,6.705870768,5.904090521,4.019470742,6.893516582,8.205694105
Gen152,Site3,Loc3,Year1,DS,R1,12,8,97.41634716,109.4956339,11.96718919,3.90610496,4.666174714,4.983671366,4.356980708,8.057574231
Gen153,Site3,Loc3,Year1,DS,R1,13,8,97.02289971,101.4688289,11.75814902,4.753865932,4.878406796,4.911855637,2.643574473,8.524206397
Gen154,Site3,Loc3,Year1,DS,R1,14,8,87.08078979,102.0048281,12.9851375,4.284035359,3.217795721,6.412866971,5.332814935,4.729938886
Gen155,Site3,Loc3,Year1,DS,R1,15,8,107.9896818,81.41136446,12.28951326,4.569991653,4.97790619,5.924334458,6.056222976,8.831320001
Gen156,Site3,Loc3,Year1,DS,R1,16,8,106.2027359,96.98460936,11.46622035,5.167905794,4.521741174,6.835012409,4.974174285,9.33095234
Gen157,Site3,Loc3,Year1,DS,R1,17,8,92.83833514,87.49584782,11.13656471,4.190101268,3.102802374,4.580838998,4.103135421,9.256402041
Gen158,Site3,Loc3,Year1,DS,R1,18,8,109.5600772,102.0292782,11.9677199,5.37459223,4.708308142,6.169399009,6.683968318,7.825837673
Gen159,Site3,Loc3,Year1,DS,R1,19,8,111.4290684,96.27391617,13.62130598,6.724891803,4.471856418,5.338532125,5.06697693,8.87943974
Gen160,Site3,Loc3,Year1,DS,R1,20,8,92.35307189,86.6008056,11.4580648,4.401924676,3.705082322,3.387609848,2.654362272,7.170225373
Gen161,Site3,Loc3,Year1,DS,R1,1,9,100.6111988,102.5614174,13.42069262,3.876811201,4.076977002,4.712522606,2.624312676,8.062806878
Gen162,Site3,Loc3,Year1,DS,R1,2,9,100.7638975,89.6652162,11.41258393,3.713765309,4.268530833,5.63960919,4.877349439,8.001779924
Gen163,Site3,Loc3,Year1,DS,R1,3,9,100.4320764,104.4663137,11.8168605,1.794272383,5.806473066,4.186727238,6.32703305,7.543325533
Gen164,Site3,Loc3,Year1,DS,R1,4,9,85.9933348,98.6682679,11.8400774,4.888926992,4.669864942,4.331204042,4.569587048,6.199363516
Gen165,Site3,Loc3,Year1,DS,R1,5,9,100.5180866,106.2456465,10.47618027,5.200096528,4.919791631,5.224308714,4.95132546,8.365171973
Gen166,Site3,Loc3,Year1,DS,R1,6,9,100.3465463,106.7327016,11.47322048,4.691875125,5.035025316,3.872807094,5.324534214,9.357680819
Gen167,Site3,Loc3,Year1,DS,R1,7,9,105.2313275,105.6203823,12.66584392,5.458248671,5.181232825,4.586661147,5.011765183,8.876190581
Gen168,Site3,Loc3,Year1,DS,R1,8,9,106.3714783,109.3508366,10.68865559,4.470789298,5.605563751,4.764413525,4.857922955,6.613592828
Gen169,Site3,Loc3,Year1,DS,R1,9,9,91.58714351,99.90252856,12.38387748,4.290129881,4.710338574,5.278309116,5.513089979,9.449098348
Gen170,Site3,Loc3,Year1,DS,R1,10,9,112.5899042,99.89471061,11.98234767,5.017660705,6.563023724,5.027590338,7.081639189,7.750035292
Gen171,Site3,Loc3,Year1,DS,R1,11,9,90.22680036,94.10822225,13.24701429,4.182970795,4.05085138,4.514724179,5.082486365,8.651400343
Gen172,Site3,Loc3,Year1,DS,R1,12,9,110.0108288,94.81001507,10.86755978,6.962191567,5.941713577,4.418520492,5.755193357,8.40081375
Gen173,Site3,Loc3,Year1,DS,R1,13,9,110.8564035,95.73875176,11.52912801,4.491123865,4.975430839,5.180220195,6.495012026,8.133441397
Gen174,Site3,Loc3,Year1,DS,R1,14,9,88.50972945,104.456914,12.82576312,4.175881354,5.833857551,4.239856867,5.64850857,7.161235228
Gen175,Site3,Loc3,Year1,DS,R1,15,9,99.75511427,115.3240938,11.99697194,3.25646099,5.740988395,5.040379643,6.189008968,6.382729954
Gen176,Site3,Loc3,Year1,DS,R1,16,9,96.27076119,111.6990613,11.16716552,6.14889607,5.80357592,5.85842615,6.521144245,7.665015715
Gen177,Site3,Loc3,Year1,DS,R1,17,9,112.8498017,89.80524849,13.44946292,3.629710556,6.511634616,4.576970209,4.375090745,8.354091688
Gen178,Site3,Loc3,Year1,DS,R1,18,9,103.0367745,112.3507701,10.68907886,6.847438418,5.779397563,4.380935084,7.310173602,8.834625343
Gen179,Site3,Loc3,Year1,DS,R1,19,9,94.61965633,107.6753917,12.75733155,3.804145397,5.923658895,4.63380205,4.492363164,8.587839935
Gen180,Site3,Loc3,Year1,DS,R1,20,9,104.2856159,69.33033784,11.78478783,4.428947392,4.069145305,5.763076164,6.452236195,8.5858647
Gen181,Site3,Loc3,Year1,DS,R1,1,10,113.5413417,108.7007612,10.69303576,6.682088666,5.966153485,4.843490534,6.935164264,7.311549154
Gen182,Site3,Loc3,Year1,DS,R1,2,10,105.9701791,115.0510607,13.5370241,4.756356726,5.426668213,4.26313288,5.948062811,7.855414356
